Marker	Chr	cM
wsnp_JD_c9290_10155594	1A	35.3
wsnp_Ex_c5323_9408829	1A	35.3
wsnp_Ex_c10783_17555091	1A	35.3
wsnp_Ex_c10783_17554146	1A	35.3
RAC875_c14926_589	1A	35.3
Kukri_c7436_2259	1A	35.3
Kukri_c16098_95	1A	35.3
Kukri_c13593_203	1A	35.3
Excalibur_c7026_2635	1A	35.3
Excalibur_c11941_612	1A	35.3
CAP7_c4833_141	1A	35.3
BobWhite_c48591_394	1A	35.3
BobWhite_c4384_262	1A	35.3
BobWhite_c4328_1345	1A	35.3
Kukri_rep_c102900_1715	1A	38.9
BS00084022_51	1A	42.3
BS00031417_51	1A	42.3
BobWhite_c4499_153	1A	42.3
Tdurum_contig50355_685	1A	44.6
Tdurum_contig50355_269	1A	44.6
Tdurum_contig29280_216	1A	45.7
barc119a	1A	46.8
Tdurum_contig34019_260	1A	50.2
Tdurum_contig56382_747	1A	50.2
Excalibur_c7237_1208	1A	50.2
Excalibur_c7237_1084	1A	50.2
RAC875_c89908_105	1A	51.4
RFL_Contig5090_1510	1A	52.5
IAAV5652	1A	52.5
Excalibur_c75270_566	1A	52.5
BS00012210_51	1A	52.5
BS00096724_51	1A	53.6
BS00022885_51	1A	53.6
Excalibur_c65961_156	1A	54.7
RAC875_c42365_61	1A	55.8
RAC875_c42365_265	1A	55.8
RAC875_c17283_453	1A	55.8
BobWhite_c4646_119	1A	55.8
wsnp_Ex_c12117_19381493	1A	55.8
wsnp_Ex_c12117_19381492	1A	55.8
Ra_c56967_900	1A	55.8
IACX5982	1A	55.8
wsnp_Ex_c24686_33942264	1A	57
wsnp_Ex_c24686_33941368	1A	57
wsnp_Ex_c2181_4089788	1A	57
wsnp_Ex_c2181_4089639	1A	57
RAC875_c37183_331	1A	57
BobWhite_c27577_234	1A	57
IAAV4243	1A	57
Ex_c68770_506	1A	57
wmc333	1A	58.1
wmc469	1A	58.1
BS00066549_51	1A	58.1
wmc183a	1A	58.1
cfd59b	1A	58.1
wsnp_Ex_c6278_10941843	1A	58.1
Excalibur_c27500_469	1A	58.1
gwm164	1A	58.1
wsnp_Ex_c11697_18821490	1A	58.1
wsnp_Ra_rep_c105422_89367749	1A	58.1
wsnp_Ra_c6474_11298858	1A	58.1
wsnp_Ra_c6474_11298812	1A	58.1
wsnp_Ex_rep_c67763_66441222	1A	58.1
wsnp_Ex_rep_c66382_64577768	1A	58.1
wsnp_Ex_c759_1493846	1A	58.1
wsnp_Ex_c6826_11774795	1A	58.1
wsnp_Ex_c39661_46902689	1A	58.1
wsnp_Ex_c3142_5808713	1A	58.1
wsnp_Ex_c3142_5808220	1A	58.1
wsnp_Ex_c28165_37310070	1A	58.1
wsnp_Ex_c26098_35349905	1A	58.1
wsnp_Ex_c13724_21535046	1A	58.1
wsnp_BE518393A_Td_2_3	1A	58.1
TA005710-0827	1A	58.1
RFL_Contig5699_1155	1A	58.1
RAC875_rep_c85118_294	1A	58.1
RAC875_rep_c72774_131	1A	58.1
RAC875_c1080_523	1A	58.1
Ra_c11042_1500	1A	58.1
Kukri_c6106_470	1A	58.1
Kukri_c50414_251	1A	58.1
Kukri_c31093_387	1A	58.1
Ku_c2898_1284	1A	58.1
Ku_c2898_1247	1A	58.1
Ku_c2742_638	1A	58.1
IAAV5756	1A	58.1
IAAV3846	1A	58.1
GENE-0379_108	1A	58.1
GENE-0287_28	1A	58.1
GENE-0040_121	1A	58.1
Excalibur_rep_c112996_167	1A	58.1
Excalibur_c7692_139	1A	58.1
Excalibur_c62832_446	1A	58.1
Excalibur_c6255_1119	1A	58.1
Excalibur_c57766_92	1A	58.1
Excalibur_c15060_507	1A	58.1
Ex_c801_555	1A	58.1
Ex_c759_2378	1A	58.1
Ex_c14515_220	1A	58.1
Ex_c14515_218	1A	58.1
BS00084428_51	1A	58.1
BS00077504_51	1A	58.1
BS00067330_51	1A	58.1
BS00062969_51	1A	58.1
BS00062965_51	1A	58.1
BS00048887_51	1A	58.1
BS00022207_51	1A	58.1
BS00021895_51	1A	58.1
BS00021730_51	1A	58.1
BobWhite_c40914_538	1A	58.1
BobWhite_c22256_79	1A	58.1
wmc826b	1A	58.1
Tdurum_contig28369_190	1A	58.1
wsnp_RFL_Contig2185_1520256	1A	58.1
wsnp_Ku_rep_c107796_93118214	1A	58.1
wsnp_Ex_rep_c103028_88077819	1A	58.1
wsnp_Ex_c48375_53299028	1A	58.1
wsnp_Ex_c31525_40302140	1A	58.1
wsnp_Ex_c12101_19360213	1A	58.1
wsnp_Ex_c111741_93530669	1A	58.1
wsnp_BF478737A_Ta_2_1	1A	58.1
RAC875_c19348_713	1A	58.1
Ra_c5696_1556	1A	58.1
Ra_c4140_287	1A	58.1
Kukri_c48434_88	1A	58.1
Kukri_c4099_321	1A	58.1
Kukri_c24897_140	1A	58.1
IAAV814	1A	58.1
IAAV3306	1A	58.1
IAAV1463	1A	58.1
Ex_c60135_528	1A	58.1
BobWhite_c34661_208	1A	58.1
Tdurum_contig30751_333	1A	60.7
wsnp_Ra_c41581_48764320	1A	60.7
wsnp_Ra_c34203_42948357	1A	60.7
wsnp_Ex_c15188_23387523	1A	60.7
wsnp_CAP11_c1029_611774	1A	60.7
Tdurum_contig81558_113	1A	60.7
Tdurum_contig72192_260	1A	60.7
RFL_Contig5450_993	1A	60.7
RAC875_rep_c105092_114	1A	60.7
Ra_c26970_1740	1A	60.7
Kukri_c362_91	1A	60.7
Kukri_c362_151	1A	60.7
Kukri_c27717_316	1A	60.7
IACX8300	1A	60.7
Excalibur_s107771_77	1A	60.7
Excalibur_rep_c88290_94	1A	60.7
Excalibur_c37474_242	1A	60.7
Excalibur_c37474_179	1A	60.7
Excalibur_c20133_87	1A	60.7
BS00102492_51	1A	60.7
BS00085851_51	1A	60.7
BS00064679_51	1A	60.7
BS00037255_51	1A	60.7
BS00022201_51	1A	60.7
BS00011835_51	1A	60.7
BS00009866_51	1A	60.7
Tdurum_contig54929_517	1A	61.8
wsnp_Ku_c17726_26872129	1A	61.8
wsnp_Ex_rep_c105541_89932598	1A	61.8
wsnp_Ex_c5634_9907829	1A	61.8
wsnp_Ex_c5634_9906981	1A	61.8
wsnp_Ex_c44049_50205904	1A	61.8
wsnp_Ex_c44049_50205614	1A	61.8
wsnp_Ex_c44049_50205457	1A	61.8
wsnp_Ex_c34821_43076533	1A	61.8
RAC875_rep_c111214_304	1A	61.8
RAC875_c60610_118	1A	61.8
RAC875_c43011_95	1A	61.8
Ra_c272_1632	1A	61.8
Kukri_c32885_145	1A	61.8
Kukri_c32774_463	1A	61.8
Kukri_c25839_487	1A	61.8
Excalibur_rep_c110450_286	1A	61.8
Excalibur_c22728_610	1A	61.8
Excalibur_c15098_591	1A	61.8
Excalibur_c13058_241	1A	61.8
Excalibur_c11273_284	1A	61.8
BS00064357_51	1A	61.8
Tdurum_contig50221_210	1A	63
wsnp_Ex_c3906_7086162	1A	63
RAC875_c39125_365	1A	63
Excalibur_c44697_74	1A	63
IACX4168	1A	63
barc28	1A	63
wsnp_Ex_c3986_7217641	1A	63
Kukri_rep_c106037_96	1A	63
RAC875_c64492_198	1A	63
GENE-0486_187	1A	63
Ex_c14361_506	1A	63
wsnp_Ex_c41969_48673442	1A	63
Tdurum_contig81875_184	1A	63
Tdurum_contig81875_148	1A	63
Tdurum_contig19658_147	1A	63
Tdurum_contig10964_143	1A	63
TA003238-0490	1A	63
RFL_Contig3715_263	1A	63
RAC875_c9833_297	1A	63
Ra_c68984_1882	1A	63
Kukri_c8397_524	1A	63
Kukri_c8332_120	1A	63
Kukri_c48690_148	1A	63
IACX592	1A	63
Excalibur_c59894_97	1A	63
Excalibur_c49588_76	1A	63
Excalibur_c15013_208	1A	63
D_GDS7LZN02GQ7FT_204	1A	63
wsnp_Ra_c4481_8119609	1A	63
wsnp_Ra_c24776_34331660	1A	63
wsnp_Ku_c47386_53862969	1A	63
wsnp_Ku_c4413_8008008	1A	63
wsnp_Ku_c37925_46679146	1A	63
wsnp_Ku_c37925_46678703	1A	63
wsnp_Ex_rep_c66562_64849366	1A	63
wsnp_Ex_rep_c103087_88124573	1A	63
wsnp_Ex_rep_c103087_88123733	1A	63
wsnp_Ex_c6817_11762714	1A	63
wsnp_Ex_c6817_11761300	1A	63
wsnp_Ex_c5543_9763520	1A	63
wsnp_Ex_c3565_6521098	1A	63
wsnp_Ex_c3565_6520901	1A	63
wsnp_Ex_c35563_43690084	1A	63
wsnp_Ex_c25628_34888439	1A	63
wsnp_Ex_c25628_34888253	1A	63
wsnp_Ex_c10100_16600633	1A	63
wsnp_BE403956A_Ta_2_3	1A	63
Tdurum_contig62552_256	1A	63
TA016013-1040	1A	63
TA001772-0625	1A	63
RFL_Contig345_777	1A	63
RAC875_c87890_234	1A	63
RAC875_c86680_391	1A	63
RAC875_c6664_63	1A	63
RAC875_c31168_238	1A	63
RAC875_c25799_457	1A	63
RAC875_c24560_604	1A	63
RAC875_c23442_221	1A	63
RAC875_c15426_1713	1A	63
RAC875_c12808_182	1A	63
RAC875_c105730_397	1A	63
RAC875_c10400_791	1A	63
Ra_c54249_1031	1A	63
Kukri_rep_c115954_137	1A	63
Kukri_c61766_907	1A	63
Kukri_c3582_87	1A	63
Kukri_c29668_338	1A	63
Kukri_c19389_97	1A	63
Kukri_c12165_1148	1A	63
Ku_c23960_333	1A	63
JD_c17158_393	1A	63
Jagger_c1403_60	1A	63
IACX293	1A	63
IAAV9050	1A	63
IAAV7929	1A	63
IAAV5939	1A	63
GENE-0505_148	1A	63
GENE-0235_245	1A	63
GENE-0112_64	1A	63
GENE-0053_224	1A	63
Excalibur_rep_c113303_500	1A	63
Excalibur_rep_c107144_405	1A	63
Excalibur_c3565_2673	1A	63
Excalibur_c16292_1338	1A	63
Ex_c81067_195	1A	63
Ex_c4121_1205	1A	63
Ex_c28144_1843	1A	63
Ex_c25689_1606	1A	63
Ex_c25689_1603	1A	63
Ex_c12584_2014	1A	63
CAP8_c4897_397	1A	63
BS00110766_51	1A	63
BS00094681_51	1A	63
BS00077199_51	1A	63
BS00068358_51	1A	63
BS00065146_51	1A	63
BS00016654_51	1A	63
BobWhite_c4942_140	1A	63
BobWhite_c37802_547	1A	63
BobWhite_c12841_56	1A	63
cfa2135	1A	63
RAC875_rep_c71967_282	1A	63
wsnp_BF482891A_Ta_2_2	1A	63
RAC875_c38417_246	1A	63
IACX2325	1A	63
CAP8_rep_c7560_159	1A	63
CAP8_c2843_226	1A	63
CAP11_c6014_160	1A	63
BobWhite_c1488_504	1A	63
wsnp_Ra_rep_c74936_72685894	1A	63
wsnp_Ra_c6182_10833256	1A	63
wsnp_Ra_c18045_27024765	1A	63
wsnp_Ku_c67495_66513940	1A	63
wsnp_Ku_c3844_7053669	1A	63
wsnp_Ku_c18611_27943266	1A	63
wsnp_JD_c40990_29127031	1A	63
wsnp_JD_c24506_20670773	1A	63
wsnp_Ex_rep_c101746_87053634	1A	63
wsnp_Ex_c8885_14842394	1A	63
wsnp_Ex_c3572_6531810	1A	63
wsnp_Ex_c34260_42602746	1A	63
wsnp_Ex_c34260_42602649	1A	63
wsnp_Ex_c33831_42253707	1A	63
wsnp_Ex_c21592_30743815	1A	63
wsnp_Ex_c21592_30743513	1A	63
wsnp_Ex_c1374_2630830	1A	63
wsnp_Ex_c12352_19708127	1A	63
Tdurum_contig10996_2485	1A	63
TA013367-0455	1A	63
TA003542-0511	1A	63
RAC875_c8515_653	1A	63
RAC875_c6338_1887	1A	63
RAC875_c55052_604	1A	63
RAC875_c33300_141	1A	63
RAC875_c18539_1159	1A	63
RAC875_c15998_53	1A	63
RAC875_c10506_434	1A	63
Kukri_rep_c106359_124	1A	63
Kukri_rep_c103147_745	1A	63
Kukri_rep_c101316_375	1A	63
Kukri_c47825_138	1A	63
Kukri_c43730_841	1A	63
Ku_c6979_182	1A	63
GENE-0126_140	1A	63
Excalibur_rep_c86757_244	1A	63
Excalibur_rep_c68424_255	1A	63
Excalibur_c17872_137	1A	63
Excalibur_c102582_360	1A	63
Ex_c12763_662	1A	63
CAP12_c6266_339	1A	63
CAP12_c6266_298	1A	63
CAP12_c6266_187	1A	63
BS00090408_51	1A	63
IACX4386	1A	64.1
Excalibur_rep_c112145_271	1A	64.1
CAP12_c2265_240	1A	64.1
BS00022698_51	1A	64.1
RAC875_c2734_135	1A	64.1
BS00021889_51	1A	64.1
wsnp_Ra_c37745_45806931	1A	64.1
wsnp_Ku_c24239_34199356	1A	64.1
wsnp_JD_c13903_13781269	1A	64.1
wsnp_Ex_c5192_9203682	1A	64.1
wsnp_Ex_c5192_9203100	1A	64.1
wsnp_Ex_c42282_48900922	1A	64.1
wsnp_Ex_c34344_42677360	1A	64.1
wsnp_Ex_c12165_19452361	1A	64.1
Tdurum_contig31304_527	1A	64.1
RFL_Contig3203_1971	1A	64.1
RAC875_c53185_802	1A	64.1
RAC875_c43643_176	1A	64.1
RAC875_c31276_1128	1A	64.1
RAC875_c16080_777	1A	64.1
Kukri_rep_c69946_1228	1A	64.1
Kukri_c52952_315	1A	64.1
Kukri_c27785_400	1A	64.1
Kukri_c10065_415	1A	64.1
Ku_c8351_2029	1A	64.1
IAAV5406	1A	64.1
IAAV2072	1A	64.1
Excalibur_rep_c66449_1588	1A	64.1
Excalibur_c49421_443	1A	64.1
Ex_c5192_943	1A	64.1
BS00065676_51	1A	64.1
BS00002216_51	1A	64.1
BobWhite_rep_c63819_182	1A	64.1
BobWhite_rep_c63278_349	1A	64.1
BobWhite_c5356_1272	1A	64.1
BobWhite_c18881_338	1A	64.1
wsnp_Ku_c21356_31093507	1A	64.1
gwm135	1A	64.1
RAC875_c25507_551	1A	64.1
RAC875_c23081_141	1A	65.4
Ra_c4159_2716	1A	65.4
BS00021714_51	1A	65.4
wsnp_Ex_c21193_30320134	1A	65.4
Kukri_c26093_861	1A	65.4
IACX11338	1A	65.4
Excalibur_c34697_831	1A	65.4
Ex_c105443_895	1A	65.4
BS00092585_51	1A	65.4
BS00032112_51	1A	65.4
BobWhite_c12568_900	1A	65.4
Excalibur_rep_c111311_58	1A	67.9
RFL_Contig5001_1099	1A	67.9
RAC875_c68797_400	1A	67.9
CAP7_c3269_236	1A	69.4
D_contig35755_111	1A	69.4
BS00041358_51	1A	69.4
wsnp_Ex_c55986_58282517	1A	77.3
Tdurum_contig32437_257	1A	77.3
IACX3047	1A	77.3
IAAV5535	1A	77.3
IAAV1185	1A	77.3
Excalibur_c65437_104	1A	79.6
RAC875_c49074_458	1A	79.6
wsnp_Ra_c9209_15425473	1A	79.6
wsnp_Ku_c10292_17066821	1A	79.6
wsnp_Ex_c3475_6362087	1A	79.6
tplb0045g22_418	1A	79.6
TA004265-0757	1A	79.6
RFL_Contig3919_1348	1A	79.6
RFL_Contig22_617	1A	79.6
RFL_Contig22_387	1A	79.6
RAC875_c49074_374	1A	79.6
RAC875_c37545_289	1A	79.6
RAC875_c27417_150	1A	79.6
Ra_c1311_1360	1A	79.6
Kukri_rep_c105589_73	1A	79.6
Kukri_c53935_265	1A	79.6
Kukri_c43410_348	1A	79.6
Kukri_c39377_286	1A	79.6
Kukri_c29121_226	1A	79.6
Kukri_c29039_315	1A	79.6
Kukri_c13107_100	1A	79.6
Kukri_c12758_617	1A	79.6
Ku_c7975_644	1A	79.6
Excalibur_c3475_903	1A	79.6
CAP7_c1083_283	1A	79.6
BS00067742_51	1A	79.6
BS00067652_51	1A	79.6
BS00065601_51	1A	79.6
BS00065325_51	1A	79.6
BS00065324_51	1A	79.6
cfa2129a	1A	80.7
Ku_c1313_1673	1A	80.7
wmc312	1A	80.7
Kukri_c1313_1158	1A	80.7
Excalibur_c14911_546	1A	83
BobWhite_c14587_51	1A	83
BobWhite_c104_89	1A	84.1
wsnp_Ku_c23012_32893918	1A	84.1
wsnp_JG_c3720_1558699	1A	84.1
wsnp_Ex_c1845_3472790	1A	84.1
wsnp_BM137879A_Ta_2_1	1A	84.1
TA002402-1350	1A	84.1
RAC875_c45115_509	1A	84.1
RAC875_c45115_340	1A	84.1
RAC875_c12993_201	1A	84.1
RAC875_c12993_127	1A	84.1
Ra_c24793_726	1A	84.1
Kukri_c44509_515	1A	84.1
Kukri_c28695_269	1A	84.1
Kukri_c18017_1696	1A	84.1
IAAV2694	1A	84.1
IAAV1142	1A	84.1
Excalibur_c65755_51	1A	84.1
Excalibur_c52725_585	1A	84.1
Excalibur_c51898_521	1A	84.1
Excalibur_c5033_587	1A	84.1
Excalibur_c1845_718	1A	84.1
Excalibur_c1845_4911	1A	84.1
BS00088136_51	1A	84.1
BS00022788_51	1A	84.1
BobWhite_c11946_277	1A	84.1
Kukri_c56494_585	1A	86.4
CAP11_c1021_200	1A	87.5
wsnp_Ku_c33917_43336069	1A	95.5
Kukri_c84024_375	1A	95.5
IAAV8743	1A	95.5
BS00065750_51	1A	95.5
BS00012042_51	1A	96.6
BobWhite_c26122_129	1A	96.6
BobWhite_c28971_184	1A	96.6
RAC875_rep_c102893_780	1A	100
BS00110627_51	1A	103.4
Ex_c4060_510	1A	103.4
Excalibur_c47013_1503	1A	104.5
wsnp_Ex_c33452_41938159	1A	106.8
IACX5994	1A	106.8
wsnp_Ex_c33452_41938013	1A	106.8
RAC875_c21411_162	1A	106.8
Excalibur_c22768_963	1A	106.8
BobWhite_c5967_537	1A	106.8
wsnp_JD_c3973_5044238	1A	107.9
wsnp_Ex_c41953_48658353	1A	107.9
wsnp_Ex_c41953_48657850	1A	107.9
TA001600-1603	1A	107.9
RAC875_rep_c72890_63	1A	107.9
IAAV544	1A	107.9
RAC875_c12348_720	1A	109
wsnp_Ex_rep_c102067_87313597	1A	109
wsnp_Ex_c28900_37982485	1A	109
RAC875_rep_c115114_123	1A	109
RAC875_rep_c105766_652	1A	109
Ku_c8992_405	1A	109
RFL_Contig5334_831	1A	109
BS00085366_51	1A	109
RAC875_c32379_216	1A	111.3
BS00070581_51	1A	111.3
Ex_c2226_244	1A	111.3
BS00080076_51	1A	111.3
BS00070580_51	1A	111.3
Tdurum_contig20183_507	1A	112.5
BS00023203_51	1A	112.5
tplb0059d21_1032	1A	112.5
wsnp_BE444359A_Ta_2_1	1A	112.5
Tdurum_contig15967_90	1A	112.5
IACX7789	1A	112.5
IACX14	1A	112.5
Kukri_c13463_728	1A	112.5
BS00085818_51	1A	112.5
BS00037976_51	1A	112.5
Tdurum_contig5711_320	1A	113.7
Ra_c29200_300	1A	113.7
wsnp_BE403322A_Ta_1_1	1A	113.7
Tdurum_contig34826_234	1A	113.7
wsnp_Ex_rep_c81556_76277906	1A	113.7
wsnp_Ex_rep_c66919_65342127	1A	113.7
wsnp_Ex_c28149_37293117	1A	113.7
wsnp_BE494527A_Ta_2_1	1A	113.7
Tdurum_contig56538_337	1A	113.7
Tdurum_contig51833_439	1A	113.7
RAC875_c16136_129	1A	113.7
BS00034899_51	1A	116.6
wsnp_Ex_c9534_15793556	1A	116.6
RAC875_c98074_60	1A	118.9
Excalibur_c33470_175	1A	120
BobWhite_c26121_373	1A	120
gwm497a	1A	121.3
wsnp_Ex_c19353_28290651	1A	124.8
tplb0031l06_747	1A	124.8
wsnp_JD_c20553_18260620	1A	124.8
wsnp_JD_c20553_18260731	1A	124.8
wsnp_Ex_c19353_28290393	1A	124.8
Tdurum_contig12152_63	1A	124.8
RAC875_rep_c119761_111	1A	124.8
Ra_c41164_730	1A	124.8
Kukri_c47131_569	1A	124.8
JD_c20553_448	1A	124.8
Kukri_c14635_73	1A	124.8
Excalibur_rep_c110054_341	1A	124.8
BobWhite_c20553_568	1A	124.8
Tdurum_contig11106_340	1A	127.2
Tdurum_contig11106_264	1A	127.2
wsnp_Ex_c30552_39457767	1A	130.6
BobWhite_c5242_400	1A	130.6
wsnp_BF474340A_Ta_2_1	1A	130.6
TA002362-0785	1A	130.6
RAC875_c7563_273	1A	130.6
Excalibur_c1453_1310	1A	130.6
RAC875_c47930_448	1A	135.5
Jagger_c6772_80	1A	151.8
BobWhite_c39092_629	1A	152.9
wsnp_Ex_c10843_17638629	1A	155.2
Tdurum_contig13136_605	1A	155.2
cfa2219a	1A	157.4
RAC875_c48804_590	1A	157.4
RAC875_c23586_541	1A	157.4
wmc254	1A	157.4
wsnp_JD_rep_c49006_33254974	1A	157.4
tplb0021i12_383	1A	157.4
RAC875_rep_c71093_1070	1A	157.4
RAC875_c59190_384	1A	157.4
RAC875_c11613_469	1A	157.4
Kukri_c24753_460	1A	157.4
CAP12_rep_c6128_120	1A	157.4
BS00079087_51	1A	157.4
D_contig10329_117	1A	158.6
wsnp_Ra_c19637_28840370	1A	158.6
wsnp_Ex_c7684_13109335	1A	158.6
wsnp_Ex_c3264_6017750	1A	158.6
Tdurum_contig85466_170	1A	158.6
Tdurum_contig8224_378	1A	158.6
Kukri_c7691_212	1A	158.6
Kukri_c2338_533	1A	158.6
IAAV5567	1A	158.6
Excalibur_c41553_213	1A	158.6
Excalibur_c16947_81	1A	158.6
Excalibur_c16947_114	1A	158.6
CAP12_c8163_118	1A	158.6
Kukri_c2338_1310	1A	158.6
CAP12_c3758_112	1A	158.6
BobWhite_c6820_199	1A	158.6
BobWhite_c44164_402	1A	158.6
BobWhite_c37358_208	1A	158.6
wsnp_Ra_c36089_44508724	1A	160.8
wsnp_Ex_c10631_17340809	1A	160.8
RAC875_c9386_358	1A	160.8
GENE-3098_53	1A	160.8
RFL_Contig3683_1784	1A	160.8
Excalibur_c88792_93	1A	160.8
wmc59	1A	162.6
wsnp_Ex_c9918_16332583	1A	168.1
RAC875_c68350_61	1A	168.1
Kukri_c47669_204	1A	168.1
BS00068074_51	1A	168.1
BS00011521_51	1A	168.1
Tdurum_contig30426_261	1A	169.3
BS00107935_51	1A	169.3
Kukri_rep_c69829_735	1A	169.3
Kukri_c19837_432	1A	169.3
GENE-0171_133	1A	169.3
wsnp_Ku_c12441_20092792	1A	169.3
RAC875_c5119_2696	1A	169.3
BS00084995_51	1A	169.3
BS00064087_51	1A	169.3
wsnp_JD_rep_c65095_41464278	1A	169.3
wsnp_Ex_rep_c69932_68893867	1A	169.3
wsnp_Ex_rep_c66872_65273904	1A	169.3
