Marker	Chr	cM
SNP_JMP000160	LG2	76.4
SNP_JMP000348	LG2	76.4
SNP_JMP000193	LG2	80.4
SNP_JMP000113	LG2	89.7
MJM_209	LG2	94.8
MJM_99	LG2	101.4
SNP_JMP000659	LG2	111.5
SNP_JMP000215	LG2	120.3
MJM_168	LG2	150.4
SNP_JMP000258	LG2	153.6
SNP_JMP000744	LG2	155.7
SNP_JMP000571	LG2	166.4
SNP_JMP000834	LG2	171.4
SNP_JMP000120	LG2	173.5
SNP_JMP000313	LG2	179.1
SNP_JMP000353	LG2	184
SNP_JMP000388	LG2	187.2
SNP_JMP000190	LG2	189.9
SNP_JMP000224	LG2	194.2
SNP_JMP000674	LG2	196.3
SNP_JMP000091	LG2	200.6
SNP_JMP000701	LG2	201.6
SNP_JMP000090	LG2	203.7
SNP_JMP000138	LG2	204.7
SNP_JMP000137	LG2	206.8
SNP_JMP000112	LG2	208.9
SNP_JMP000837	LG2	210.5
SNP_JMP000673	LG2	211
SNP_JMP000802	LG2	220.8
SNP_JMP000801	LG2	222.9
SNP_JMP000347	LG2	223.9
SNP_JMP000315	LG2	229.4
SNP_JMP000063	LG2	230.4
SNP_JMP000209	LG2	237.3
SNP_JMP000207	LG2	237.3
SNP_JMP000210	LG2	237.3
SNP_JMP000095	LG2	237.8
SNP_JMP000658	LG2	238.3
SNP_JMP000079	LG2	238.8
SNP_JMP000080	LG2	243.1
SNP_JMP000725	LG2	264.4
SNP_JMP000728	LG2	267.6
SNP_JMP000726	LG2	267.6
SNP_JMP000724	LG2	267.6
SNP_JMP000306	LG2	268.1
SNP_JMP000788	LG2	270.8
SNP_JMP000360	LG2	272.4
SNP_JMP000928	LG2	273.9
SNP_JMP000819	LG2	278.3
SNP)JMP000820	LG2	280.4
SNP_JMP000821	LG2	282.5
SNP_JMP000321	LG2	284
MJM_173	LG2	293.2
MJM_6	LG2	307.3
SNP_JMP000100	LG2	311.2
SNP_JMP000101	LG2	311.7
SNP_JMP000052	LG2	312.7
SNP_JMP000053	LG2	313.7
SNP_JMP000108	LG2	314.7
SNP_JMP000153	LG2	316.8
SNP_JMP000909	LG2	318.4
SNP_JMP000250	LG2	318.9
SNP_JMP000299	LG2	319.4
SNP_JMP000061	LG2	319.4
SNP_JMP000288	LG2	326.3
SNP_JMP000272	LG3	0
SNP_JMP000597	LG3	4.3
SNP_JMP000761	LG3	7.6
SNP_JMP000642	LG3	14.6
MJM_291	LG3	22.3
MJM_832	LG3	34.6
SNP_JMP000715	LG3	40.8
SNP_JMP000843	LG3	44.6
SNP_JMP000889	LG3	49
SNP_JMP000915	LG3	58.5
SNP_JMP000213	LG3	60.1
SNP_JMP000661	LG3	61.1
SNP_JMP000212	LG3	63.2
SNP_JMP000896	LG3	65.3
SNP_JMP000810	LG3	71.7
SNP_JMP000346	LG3	74.4
SNP_JMP000065	LG3	74.4
SNP_JMP000297	LG3	80
SNP_JMP000734	LG3	83.2
SNP_JMP000733	LG3	83.2
MJM_841	LG3	91.6
SNP_JMP000143	LG3	100.6
SNP_JMP000936	LG3	105.5
SNP_JMP000830	LG3	112.6
SNP_JMP000096	LG3	119
SNP_JMP000841	LG3	123.4
SNP_JMP000600	LG3	135.5
MJM_173	LG3	145.4
SNP_JMP000809	LG3	157.8
SNP_JMP000629	LG3	161
SNP_JMP000527	LG3	161
SNP_JMP000414	LG3	162
MJM_179	LG3	165.3
MJM_190	LG3	185.6
SNP_JMP000195	LG3	192
SNP_JMP000440	LG3	200.3
SNP_JMP000448	LG3	202.4
SNP_JMP000758	LG3	206.7
SNP_JMP000260	LG3	208.8
SNP_JMP000553	LG3	215.2
SNP_JMP000554	LG3	215.2
SNP_JMP000766	LG3	217.9
SNP_JMP000078	LG3	217.9
SNP_JMP000077	LG3	218.9
SNP_JMP000475	LG3	220.5
SNP_100000473	LG3	220.5
SNP_JMP000474	LG3	221.5
SNP_JMP000443	LG3	223.6
MJM_194	LG3	232.6
SNP_JMP000087	LG3	237.5
SNP_JMP000279	LG3	240.7
SNP_JMP000493	LG3	242.3
SNP_JMP000162	LG3	244.4
SNP_JMP000154	LG3	246
SNP_JMP000358	LG3	247
SNP_JMP000278	LG3	248.6
SNP_JMP000303	LG3	248.6
SNP_JMP000304	LG3	248.6
SNP_JMP000856	LG3	252.4
SNP_JMP000950	LG3	261.4
SNP_JMP000714	LG3	280.6
SNP_JMP000676	LG3	283.9
SNP_JMP000677	LG3	284.4
SNP_JMP000368	LG3	286.5
SNP_JMP000751	LG3	290.4
SNP_JMP000750	LG3	290.4
SNP_JMP000343	LG3	292.5
MJM_216	LG3	298.2
SNP_JMP000341	LG3	308.7
SNP_JMP000171	LG4A	0
SNP_JMP000170	LG4A	3.8
SNP_JMP000522	LG4A	10.7
SNP_JMP000518	LG4A	10.7
SNP_JMP000189	LG4A	14.4
SNP_JMP000189	LG4A	17.1
SNP_JMP000740	LG4A	24.7
SNP_JMP000408	LG4A	35.2
MJM_221	LG4A	46.6
SNP_JMP000432	LG4A	54.3
SNP_JMP000363	LG4A	56.9
SNP_JMP000362	LG4A	59.6
SNP_JMP000940	LG4A	61.2
SNP_JMP000156	LG4A	63.3
SNP_JMP000140	LG4A	64.3
SNP_JMP000264	LG4A	64.8
SNP_JMP000335	LG4A	68.6
SNP_JMP000222	LG4A	73.7
MJM_218	LG4A	80.6
ANP_JMP000145	LG4A	86.3
SNP_JMP000043	LG4A	87.8
ANP_JMP000129	LG4A	88.8
SNP_JMP000133	LG4A	90.4
SNP_JMP000822	LG4A	92.5
SNP_JMP000377	LG4A	95.7
SNP_JMP000147	LG4A	96.7
SNP_JMP000246	LG4A	96.7
SNP_JMP000544	LG4A	98.3
SNP_JMP000044	LG4A	99.9
SNP_JMP000854	LG4A	100.4
SNP_JMP000273	LG4A	100.9
SNP_JMP000240	LG4A	107.2
SNP_JMP000042	LG4A	108.7
SNP_JMP000202	LG4A	113.1
SNP_JMP000653	LG4A	113.1
SNP_JMP000485	LG4B	0
SNP_JMP000403	LG4B	14.3
SNP_JMP000884	LG4B	18.6
SNP_JMP000352	LG4B	20.1
SNP_JMP000365	LG4B	27.6
SNP_100000899	LG4B	51.4
MJM_229	LG4B	54.1
MJM_221	LG4B	61.8
SNP_JMP000064	LG4B	66.3
SNP_JMP000746	LG4B	67.3
SNP_JMP000863	LG4B	72.4
SNP_JMP000379	LG4B	73.9
SNP_JMP000378	LG4B	73.9
SNP_JMP000384	LG4B	74.9
SNP_JMP000068	LG4B	76.5
SNP_JMP000831	LG4B	77
SNP_JMP000067	LG4B	79.1
SNP_JMP000099	LG4B	81.7
SNP_JMP000736	LG4B	82.2
SNP_JMP000199	LG4B	83.8
SNP_JMP000592	LG4B	88.8
SNP_JMP000286	LG4B	93.2
SNP_JMP000134	LG4B	95.9
SNP_JMP000302	LG4B	100.3
SNP_JMP000301	LG4B	102.4
SNP_JMP000639	LG5A	0
SNP_JMP000431	LG5A	7
SNP_JMP000886	LG5A	8
MJM_754	LG5A	19.2
MJM_52	LG5A	20.2
MJM_53	LG5A	21.3
MJM_245	LG5A	25.9
SNP_JMP000569	LG5A	36.7
SNP_JMP000350	LG5A	46.2
SNP_JMP[000349	LG5A	47.2
SNP_JMP000089	LG5A	51.6
SNP_JMP000898	LG5A	53.7
SNP_JMP000270	LG5A	54.7
SNP_JMP000700	LG5A	59
SNP_JMP000529	LG5A	60.6
SNP_JMP000528	LG5A	62.7
SNP_JMP000309	LG5A	76.3
MJM_907	LG5A	87.9
SNP_JMP0004590	LG5A	108.7
SNP_JMP000713	LG5A	109.7
SNP_JMP000589	LG5A	109.7
SNP_JMP000437	LG5A	111.3
SNP_JMP000534	LG5A	125.8
SNP_JMP000526	LG5A	129.7
SNP_JMP000525	LG5A	131.8
SNP_JMP000523	LG5A	132.8
SNP_JMP000712	LG5A	137.3
SNP_JMP000070	LG5A	141.7
SNP_JMP000702	LG5A	147.3
MJM_910	LG5B	0
SNP_JMP000847	LG5B	8.3
SNP_JMP000655	LG5B	12.7
SNP_JMP000654	LG5B	13.7
SNP_JMP000056	LG5B	14.7
SNP_JMP000058	LG5B	16.3
SNP_JMP000395	LG6	0
SNP_JMP000646	LG6	2.1
SNP_JMP000257	LG6	11.6
SNP_JMP000182	LG6	18.4
MJM_912	LG6	28.7
SNP_JMP000668	LG6	48.2
SNP_JMP000124	LG6	55.1
SNP_JMP000384	LG6	61.9
SNP_JMP000105	LG6	65.8
SNP_JMP000106	LG6	65.8
SNP_JMP000383	LG6	66.8
SNP_JMP000034	LG6	70.1
SNP_JMP000385	LG6	72.7
SNP_JMP000034	LG6	73.7
SNP_JMP000102	LG6	73.7
SNP_JMP000383	LG6	73.7
SNP_JMP000103	LG6	74.7
SNP_JMP000035	LG6	75.7
SNP_JMP000123	LG6	78.4
SNP_JMP000122	LG6	80.5
SNP_JMP000610	LG6	106.5
SNP_JMP000609	LG6	107.5
SNP_JMP000748	LG6	109.6
SNP_JMP000472	LG6	113.9
SNP_JMP00588	LG6	114.9
SNP_JMP000535	LG6	120
SNP_JMP000874	LG6	120
SNP_JMP000261	LG6	138.9
SNP_JMP000184	LG6	142.6
SNP_JMP000185	LG6	145.3
SNP_JMP000812	LG6	147.9
SNP_JMP000786	LG6	150
SNP_JMP000131	LG6	151.5
SNP_JMP000369	LG6	157.8
SNP_JMP000116	LG6	158.8
SNP_JMP000430	LG6	162
SNP_JMP000797	LG6	188
SNP_JMP000509	LG6	192.9
SNP_JMP000510	LG6	193.9
SNP_JMP000060	LG6	197.2
SNP_JMP000518	LG6	198.7
SNP_JMP000514	LG6	200.8
MJM_914	LG6	206
SNP_JMP000697	LG6	223.3
SNP_JMP000283	LG6	231.5
SNP_JMP000324	LG6	234.2
SNP_JMP000181	LG6	235.2
SNP_JMP000251	LG6	236.2
SNP_JMP000282	LG6	237.2
SNP_JMP000252	LG6	237.7
SNP_JMP000322	LG6	238.2
SNP_JMP000321	LG6	238.2
SNP_JMP000320	LG6	238.2
SNP_JMP000319	LG6	240.3
SNP_JMP000405	LG6	244.2
SNP_JMP000231	LG6	249.7
SNP_JMP000253	LG6	255.1
SNP_JMP000254	LG6	257.4
SNP_JMP000196	LG6	269.5
SNP_JMP000917	LG6	271.6
SNP_JMP000355	LG6	273.7
SNP_JMP000354	LG6	273.7
SNP_JMP000071	LG6	276.3
SNP_JMP000460	LG7	0
SNP_JMP000461	LG7	0
SNP_JMP000595	LG7	3.9
SNP_JMP000576	LG7	9
SNP_JMP000076	LG7	10.5
SNP_JMP0000577	LG7	11.5
SNP_JMP000626	LG7	13.6
SNP_JMP000624	LG7	15.2
SNP_JMP000861	LG7	22.7
SNP_JMP000851	LG7	24.8
SNP_JMP000850	LG7	26.9
SNP_JMP000852	LG7	29.6
MJM_916	LG7	50.2
SNP_JMP000648	LG7	56.6
SNP_JMP000411	LG7	65.7
SNP_JMP000447	LG7	67.8
SNP_JMP000777	LG7	70.6
SNP_JMP000503	LG7	73.3
SNP_JMP000731	LG7	74.9
SNP_JMP000445	LG7	78.1
SNP_JMP000556	LG7	83.7
MJM_592	LG7	85.9
MJM_595	LG7	85.9
MJM_101	LG7	87.4
MJM_104	LG7	95.7
MJM_113	LG7	116.9
SNP_JMP000177	LG7	123.9
SNP_JMP000892	LG7	129.4
SNP_JMP000798	LG7	134.5
SNP_JMP000615	LG7	136.6
SNP_JMP000616	LG7	138.2
SNP_JMP000799	LG7	141.4
SNP_JMP000327	LG7	144.1
SNP_JMP000048	LG7	147.9
MJM_117	LG7	153.3
MJM_37	LG7	162.1
SNP_JMP000769	LG7	171.1
SNP_JMP000533	LG7	174.9
SNP_JMP000380	LG7	183.8
SNP_JMP000488	LG7	192.9
SNP_JMP000489	LG7	193.9
SNP_JMP000859	LG7	198.9
SNP_JMP000110	LG7	200.5
SNP_JMP000111	LG7	200.5
SNP_JMP000291	LG7	202.6
SNP_JMP000292	LG7	202.6
SNP_JMP000085	LG7	205.3
SNP_JMP000206	LG7	209.2
SNP_JMP000478	LG7	217
SNP_JMP000543	LG7	233.8
SNP_JMP000542	LG7	234.3
SNP_JMP000050	LG7	237.5
SNP_JMP000897	LG7	242.6
SNP_JMP000400	LG7	246.5
SNP_JMP000466	LG7	249.7
SNP_JMP000683	LG7	255.2
SNP_JMP000339	LG7	256.9
SNP_JMP000226	LG7	258
SNP_JMP000055	LG7	260.6
MJM_39	LG7	267.4
MJM_44	LG7	269
MJM_47	LG7	274.8
SNP_JMP000245	LG7	301.2
SNP_JMP000663	LG7	306.8
SNP_JMP000664	LG7	308.9
MJM_52	LG7	317.8
