Marker	Chr	cM
snap1795	C01	91.902
snap1805	C01	93.18
snap1054	C01	94.988
snap339	C01	98.522
BoSF254	C01	99.454
Ni4D12	C02	0
BoE483	C02	7.48
BoSF2294	C02	38.888
snap379	C02	41.919
snap380	C02	45.953
BoSF2294a	C02	49.351
BoSF2294b	C02	50.86
BoSF2447	C02	51.992
BoSF2552	C02	57.756
BoSF1425	C02	59.861
snap1801	C02	66.777
BoSF2479	C02	68.747
BoSF1167	C02	77.197
BoSF203	C02	83.845
BoSF239	C02	88.217
BoSF1037	C02	97.614
snap568	C02	102.818
BoE162	C02	103.903
BoSF108	C02	104.38
snap149	C02	105.454
snap567	C02	106.187
BoSF2615	C02	107.696
BoSF2725	C02	108.215
BoSF2250	C02	109.292
snap216	C02	109.942
snap214	C02	110.994
snap177	C02	111.753
snap673	C02	112.392
snap229	C02	113.168
snap230	C02	113.621
Na14H11	C02	114.334
snap178	C02	114.887
snap176	C02	115.729
snap432	C02	116.262
snap403	C02	118.087
snap762	C02	118.529
snap603	C02	119.153
BoSF2079	C02	119.725
snap1017	C02	120.15
snap877	C02	120.736
snap467	C02	121.198
snap1020	C02	121.458
snap1026	C02	121.682
snap781	C02	121.967
snap1098	C02	122.346
snap1783	C02	123.093
snap1197	C02	123.532
snap493	C02	124.005
snap492	C02	124.43
BoSF2242	C02	124.779
BoSF2279	C02	125.034
snap198	C02	125.099
BoSF2745	C02	125.308
BoE068	C02	125.318
BoSF2007	C02	125.324
snap1975	C02	125.455
Ol09A06	C02	125.747
BoSF1275	C02	125.819
BRAS011	C02	125.932
Ni2C12	C02	126.023
BoSF996	C02	126.182
BoSF1905	C02	126.325
BrSF556	C02	126.438
snap278	C02	126.671
snap144	C02	126.878
snap263	C02	126.921
snap130	C02	127.184
snap276	C02	127.259
snap489	C02	127.441
snap406	C02	127.89
snap604	C02	128.089
snap1263	C02	128.993
BoSF1963	C02	129.209
snap152	C02	129.52
BoSF376	C02	129.768
BoSF2369	C02	129.788
boa006	C02	130.139
BoSF1163	C02	130.51
snap1261	C02	130.808
snap1689	C02	131.347
snap1374	C02	131.635
snap1690	C02	132.312
BoSF2986	C02	132.606
snap1615	C02	132.933
snap625	C02	133.121
BoE904	C02	133.472
snap574	C02	134.253
snap1373	C02	134.533
snap222	C02	135.137
snap1019	C02	135.872
snap1663	C02	136.565
cnu107	C02	137.234
BnGMS629	C02	138.051
sORA43	C02	138.694
snap264	C02	139.696
Ol12B03	C02	140.6
BoSF2532	C02	142.067
snap638	C02	142.328
BnGMS310	C02	143.75
snap201	C02	143.814
snap555	C02	144.614
snap635	C02	144.904
snap636	C02	146.071
snap637	C02	147.234
snap199	C02	148.677
BrSF177	C02	149.584
BoSF1020	C02	151.381
BoSF2227	C02	152.817
snap790	C02	153.619
snap333	C02	155.045
snap1121	C02	158.474
snap534	C03	0
snap1993	C03	4.307
BoSF1131	C03	9.902
BnGMS426	C03	11.48
snap824	C03	14.47
BrSF402a	C03	18.147
snap590	C03	19.669
BrBAC214	C03	20.894
BoSF2928	C03	22.676
BnGMS631	C03	23.895
BoSF1136	C03	24.877
BN40C1	C03	27.483
snap202	C03	29.169
snap1380	C03	29.671
BoSF1530	C03	31.081
BoSF966	C03	32.335
BoE222	C03	33.013
BoSF2423	C03	33.553
BoSF1780	C03	34.03
snap833	C03	35.584
Ra2B02	C03	36.483
BoE501	C03	36.996
BoSF062	C03	37.195
snap1458	C03	37.737
snap1457	C03	37.962
snap1440	C03	38.721
snap1438	C03	39.22
BoSF960	C03	40.241
snap286	C03	40.411
snap011a	C03	41.114
snap288	C03	41.579
BoSF905	C03	41.893
snap1677	C03	42.55
BoSF1665	C03	42.968
snap1237	C03	43.636
snap1767	C03	43.81
snap080	C03	45.322
snap061	C03	45.853
snap1815	C03	46.065
BoE629	C03	46.423
BoSF1658	C03	46.955
snap1490	C03	48.154
snap1680	C03	48.664
snap863	C03	50.353
BoSF2658	C03	51.274
BrBAC205	C03	52.1
snap717	C03	53.113
BoSF2969	C03	53.575
BoE139	C03	53.628
snap132	C03	54.285
snap247	C03	55.257
snap006	C03	56.385
snap383	C03	56.854
snap115	C03	57.558
snap683	C03	59.158
CALSSR	C03	59.453
BrSF561	C03	60.177
snap162	C03	60.928
snap121	C03	61.108
snap116	C03	61.251
BoSF042	C03	61.815
BrSF189	C03	62.169
BoSF2712	C03	62.458
CB10054	C03	62.601
boa011	C03	62.73
BoE406	C03	63.038
BoSF2232	C03	63.155
BoSF2385	C03	63.323
snap245	C03	63.733
snap1412	C03	63.959
snap446	C03	65.007
snap1303	C03	65.341
snap682	C03	65.72
snap2036	C03	66.491
snap1941	C03	66.651
snap312	C03	67.301
BoSF1408	C03	67.62
BoSF1412	C03	68.163
snap313	C03	68.766
snap1208	C03	69.658
snap1210	C03	70.305
snap1698	C03	71.495
snap1043	C03	72.203
BrBAC231	C03	72.82
FITO348	C03	73.202
snap1697	C03	73.593
BoSF2248	C03	74.578
BoSF420	C03	75.186
snap557	C03	75.578
BoSF2347	C03	76.139
BoSF010	C03	76.594
BoSF201	C03	76.763
BrSF111	C03	77.389
snap1651	C03	77.91
snap558	C03	78.672
snap438	C03	79.026
BoSF2789	C03	79.567
BoSF1043	C03	80.104
BoE804	C03	80.908
snap784	C03	81.704
BnGMS417	C03	82.375
BrBAC289	C03	82.81
BoSF2761	C03	83.348
snap037	C03	83.941
snap038	C03	84.509
Na10E02	C03	86.147
BoSF1613	C03	87.099
BoE883	C03	88.009
MR64	C03	89.678
BoSF2983	C03	90.458
BoSF2984	C03	90.985
snap074	C03	91.574
snap1484	C03	91.869
BoSF2985	C03	92.428
snap1621	C03	93.604
snap1813	C03	93.611
snap1622	C03	94.054
snap548	C03	94.541
snap110	C03	95.84
snap1637	C03	96.678
BoSF2397	C03	98.271
BoSF2782	C03	99.498
snap056a	C03	100.554
snap056b	C03	101.227
BoSF2882	C03	102.464
BoSF1611	C03	103.301
BoSF2988	C03	104.624
BoE571	C03	104.769
snap767	C03	106.076
snap766a	C03	106.733
snap766b	C03	107.445
snap622	C03	108.569
snap1895	C03	110.878
snap1661	C03	112.081
snap1662	C03	112.324
Ol10B04	C03	113.663
BoSF1342	C03	114.131
CB10427a	C03	114.578
BRAS120	C03	114.754
BoSF004	C03	115.211
BoSF1994	C03	115.788
snap1498	C03	116.489
snap1497	C03	116.797
snap745	C03	117.119
snap1499	C03	117.78
snap1239	C03	118.259
snap829	C03	119.409
snap1310	C03	119.948
snap1203	C03	120.544
snap081a	C03	120.939
snap081b	C03	120.939
snap529	C03	121.397
snap828	C03	122.231
BoSF2051	C03	122.696
BoE718	C03	122.942
BN12A	C03	123.531
BoSF2535	C03	123.853
BoSF413	C03	124.368
BoSF142	C03	125.062
BrSF110	C03	125.467
CB10235	C03	126.269
CB10122	C03	126.474
BoSF1127	C03	128.549
Ol10B08	C03	129.652
BoSF1351	C03	130.805
Ol12B12	C03	132.484
CB10036a	C03	132.904
CB10036b	C03	133.338
BoSF2728	C03	133.82
snap1650	C03	134.041
BoSF2628	C03	134.438
Na12B09	C03	136.358
BoSF2143	C03	140.805
CB10427b	C03	141.569
BoSF2778	C03	141.956
BoSF2690	C03	146.208
BoSF2925a	C03	146.81
BoSF2925b	C03	147.817
BoSF1197a	C03	148.235
BoSF2883	C03	149.974
snap1311	C03	150.697
BoSF2122	C03	151.341
snap1728	C03	152.224
BoSF1295	C03	154.261
snap929	C03	158.078
Na10G10	C03	161.796
snap1772	C04	0
BrSF024	C04	6.173
snap1368	C04	8.587
snap587	C04	10.373
snap576	C04	11.658
snap580	C04	12.943
snap599	C04	14.5
snap1447	C04	15.946
snap586	C04	17.3
BoSF2065	C04	19.137
BRAS072	C04	21.2
snap1747	C04	22.223
snap1746	C04	23.393
snap600	C04	24.779
BoSF1047	C04	26.115
snap1835	C04	28.724
snap1060	C04	29.777
snap502	C04	31.558
snap1059	C04	32.643
snap670	C04	36.295
BoSF349	C04	39.528
snap012	C04	40.703
BoSF2747	C04	41.968
cnu286	C04	42.673
snap1001	C04	43.502
snap281	C04	43.879
snap219	C04	44.741
snap207	C04	45.218
snap181a	C04	45.979
snap181b	C04	46.283
snap1966	C04	46.932
snap180	C04	47.497
snap182	C04	47.702
snap179	C04	47.868
snap523	C04	48.6
snap1023	C04	49.368
snap316	C04	49.876
Na12G12a	C04	50.405
Na12G12b	C04	50.6
BoSF1957	C04	50.729
snap1207a	C04	51.223
snap1136	C04	51.491
snap1141	C04	51.697
snap667	C04	51.992
snap1640	C04	52.31
snap299	C04	52.832
snap757	C04	52.979
snap655	C04	53.369
snap661	C04	53.695
snap660a	C04	53.837
snap668	C04	53.857
snap1207b	C04	54.276
snap1213	C04	54.607
snap1177	C04	54.843
snap1949	C04	55.322
BoSF2863	C04	55.693
BoSF2230	C04	56.018
snap807	C04	56.236
snap217	C04	56.522
snap235	C04	56.8
snap350	C04	57.045
BoSF2212	C04	57.389
BoSF1537	C04	57.428
BoSF1378	C04	57.638
snap1629	C04	58.047
snap1630	C04	58.133
snap611	C04	58.292
snap1212	C04	58.369
snap1891	C04	58.689
snap887	C04	59.068
BoSF184	C04	59.233
BoSF1979	C04	59.65
BoSF2655	C04	59.788
BoSF2622	C04	59.834
BoSF1978	C04	60.413
BoSF2438	C04	60.589
BoE002	C04	60.746
BoSF1818	C04	60.919
BoE506	C04	61.074
BoE129	C04	61.238
BoE277	C04	61.332
BoSF2435	C04	61.41
BoSF2763	C04	61.42
BoE149	C04	61.51
BoSF2370	C04	61.844
BoSF2645	C04	61.978
BoSF1977	C04	62.204
BoSF1941	C04	62.34
BoE862	C04	62.623
BoSF2410	C04	62.767
BoSF1568	C04	62.983
CB10051	C04	63.183
MR119	C04	63.438
BoSF1269	C04	63.611
snap036	C04	63.986
snap646	C04	64.673
Na12A01	C04	65.013
BoE825	C04	65.197
Ol10C01	C04	65.595
snap013	C04	66.479
BoE530	C04	66.733
snap234	C04	67.608
snap1892	C04	67.919
snap2084	C04	68.442
BrSF261	C04	68.949
MR140	C04	69.527
Ol12D02	C04	69.742
snap1886	C04	70.279
MR181	C04	71.09
BoSF103	C04	71.688
snap1824	C04	72.342
snap1214	C04	73.35
cnu246	C04	74.506
BrSF537	C04	75.025
BoSF2987	C04	75.507
BoSF1930a	C04	76.374
BoSF1930b	C04	78.043
BoSF084	C04	79.276
snap018	C04	83.162
BnGMS647	C04	86.409
snap020	C04	88.834
snap113	C04	90.701
snap390	C04	95.378
snap112	C04	97.439
BoE450	C04	101.874
snap1058	C04	103.826
snap477	C04	108.298
BoE648	C04	111.057
BrBAC030	C04	116.199
snap1357	C04	119.617
BoSF1274	C04	123.493
FITO245	C04	126.056
BoE878	C04	127.194
BoSF2461	C04	127.817
BoSF892	C04	131.204
BoE405	C04	133.566
BrSF202	C05	0
BrSF201	C05	4.878
BoSF2315	C05	9.095
Ol10B11	C05	11.334
snap1818	C05	18.989
Na12G12c	C05	23.131
BoSF2228	C05	26.307
BoSF2878	C05	27.012
BoE347	C05	27.382
BoSF1219	C05	28.841
snap1620	C05	29.498
snap1152	C05	30.141
snap1452	C05	30.869
snap369	C05	31.292
snap1029	C05	32.414
snap1884	C05	33.06
snap1947	C05	33.872
snap795	C05	34.859
snap2079	C05	35.968
snap289	C05	36.877
snap1791	C05	37.186
snap126	C05	38.091
snap2030	C05	38.874
snap2080	C05	39.114
snap2078	C05	39.403
snap517	C05	39.987
snap2028	C05	40.565
snap979	C05	40.718
snap290	C05	41.371
snap291	C05	41.449
snap1250	C05	42.299
BoSF022	C05	42.862
BoSF2541	C05	42.949
Ol10D01	C05	43.252
BnGMS292	C05	43.468
BoE882	C05	43.675
BoE986	C05	44.082
BoSF2219	C05	44.388
snap155	C05	45.11
snap660b	C05	46.528
snap133	C05	46.906
snap1259	C05	47.564
snap1111	C05	47.853
snap665	C05	48.463
snap105	C05	48.907
snap1619	C05	49.496
BoSF1763	C05	49.946
snap1605	C05	50.288
snap1604	C05	50.496
snap1123	C05	50.783
snap104	C05	51.178
snap1660	C05	51.332
FITO496	C05	51.49
cnu149	C05	51.749
snap664	C05	52.092
BoSF2103	C05	52.408
snap1659	C05	52.712
snap134	C05	53.284
snap064	C05	53.369
snap227	C05	53.84
BoaS5a	C05	54.252
snap011b	C05	54.673
BoSF2110	C05	55.34
BoSF2562	C05	55.43
snap398	C05	56.02
snap1417	C05	56.538
BoSF1148	C05	57.414
BoSF2140	C05	57.984
BoSF1846	C05	58.442
snap801	C05	58.989
snap607	C05	60.201
snap242	C05	61.309
snap243	C05	61.872
BoSF288	C05	62.329
CB10080	C05	62.709
BoSF2798	C05	63.465
snap1808	C05	63.916
BoSF169	C05	64.794
BoSF2733	C05	65.385
snap800	C05	66.084
snap714	C05	66.813
BoSF2374	C05	67.016
BoSF1803	C05	67.413
BoSF2724	C05	68.021
BoSF2884	C05	68.745
BoE891	C05	69.941
MR095	C05	70.389
BoSF317	C05	70.883
snap715	C05	71.452
snap1170	C05	72.044
snap808	C05	72.448
snap1172	C05	73.092
BoSF2574	C05	73.946
snap244	C05	75.012
snap1826	C05	75.843
BrSF170	C05	76.508
BrBAC132	C05	77.038
BoSF2365	C05	77.975
BoSF963	C05	78.52
snap1292	C05	79.96
snap367	C05	81.311
snap368	C05	82.536
snap1047	C05	84.971
BoSF1464	C05	89.747
BoSF1860	C05	93.845
BoSF259	C05	94.673
snap573	C05	95.475
BoSF1662	C05	96.68
snap572	C05	97.899
snap804	C05	99.86
snap468	C05	100.677
FITO374	C05	101.224
snap602	C05	103.506
snap526	C05	105.357
BoSF2553	C05	107.303
BoE746	C05	108.248
snap1480	C05	110.39
snap1477	C05	111.808
snap1478	C05	112.351
snap1479	C05	112.676
snap1238	C05	113.517
snap560	C05	114.264
snap559	C05	114.762
BoE586	C05	116.262
BoSF2390	C05	116.537
snap1228	C05	118.914
snap1390	C05	120.232
snap596	C05	121.15
snap595	C05	122.653
snap2043	C05	124.417
cnu361	C05	128.708
snap2042	C05	134.497
snap1853	C05	134.552
BoSF1337	C06	0
snap546	C06	2.62
BoSF2791	C06	10.271
snap1603	C06	12.632
snap1602	C06	13.457
CB10211	C06	15.874
BoSF1588	C06	16.417
BoSF1721	C06	18.957
cnu053	C06	21.967
cnu331	C06	23.168
BoSF252	C06	27.607
BoSF189	C06	29.774
BoSF250	C06	30.247
Na12A02a	C06	30.691
BoSF1338	C06	31.656
snap955	C06	32.443
snap785	C06	33.75
snap1219	C06	34.659
snap1220	C06	35.699
snap1678	C06	36.991
snap206	C06	38.148
snap057	C06	39.321
Na12A02b	C06	39.844
Na12A02c	C06	40.76
BoE761	C06	44.658
snap1806	C06	45.425
BoSF2116	C06	46.374
BoSF2468	C06	47.312
BoE392	C06	47.797
snap1634	C06	48.266
snap1793	C06	49.241
BoSF1103	C06	49.783
snap1379	C06	50.288
BrSF211	C06	50.905
BoSF1637	C06	51.307
snap190	C06	52.195
BrBAC188	C06	52.613
snap1215	C06	53.052
snap794	C06	53.685
BoE569	C06	54.066
snap191	C06	54.674
BoSF425	C06	55.006
snap092	C06	55.123
BrSF187	C06	55.996
snap1453	C06	56.945
BRMS015	C06	57.757
snap1601	C06	58.345
BoSF2505	C06	58.709
snap1217a	C06	59.148
snap1217b	C06	59.596
snap1218	C06	59.829
snap1803	C06	60.442
BoE209	C06	61.066
BoSF179	C06	61.602
BoSF1323	C06	61.838
snap775	C06	62.146
BoSF1322	C06	62.456
snap122	C06	62.926
snap1297	C06	63.193
snap1032	C06	63.785
CB10343	C06	63.961
snap361	C06	64.454
snap1364	C06	64.738
BoSF1838	C06	65.115
CB10234a	C06	65.621
snap197	C06	66.14
snap386	C06	66.453
snap1394	C06	66.819
snap124	C06	66.967
snap073	C06	67.116
snap630	C06	67.255
BoSF043	C06	67.549
BnGMS24	C06	67.602
BoSF297	C06	67.692
BoSF2292	C06	67.789
BoSF1215	C06	67.966
Ol10F09a	C06	68.148
Ol10F09b	C06	68.148
BoSF2234	C06	68.374
snap694	C06	68.795
snap1545	C06	69.242
CB10234b	C06	69.427
snap118	C06	69.773
BoE417	C06	70.133
BoE047	C06	70.219
BoE623	C06	70.286
BoSF2587	C06	70.407
BoSF1972	C06	70.556
BrSF648	C06	70.884
snap1632	C06	71.115
snap695	C06	71.214
Ol10D03	C06	71.385
Ra2G09	C06	71.43
BoE123	C06	71.448
BoSF2765	C06	71.528
BoSF2625	C06	71.737
BoE379	C06	71.794
BoSF1875	C06	71.934
snap108	C06	72.256
BoSF2247	C06	72.493
snap1392	C06	72.836
BoSF2558	C06	73.062
BoSF291	C06	73.263
snap1899	C06	73.61
BoSF914	C06	73.856
BoSF1355	C06	73.996
BoSF126	C06	74.168
snap210	C06	74.361
ENA28	C06	74.641
snap1607	C06	74.851
snap1296	C06	75.082
snap629	C06	75.644
BoSF2081	C06	75.846
snap960	C06	76.044
Na12D03	C06	76.307
snap658	C06	76.715
snap213	C06	76.85
snap294	C06	77.088
snap293	C06	77.301
snap1686	C06	77.406
snap1222	C06	77.959
snap627	C06	78.47
snap656	C06	78.778
snap072	C06	79.323
snap007	C06	79.74
snap161	C06	80.306
snap1362	C06	81.114
BoSF2637	C06	81.82
BoSF105	C06	82.033
BoSF2794	C06	82.235
BoSF2054	C06	82.378
BnGMS102	C06	83.184
BoSF1615	C06	84.025
BoSF943	C06	85.158
snap1606	C06	85.804
snap1223	C06	88.501
snap967	C06	89.632
snap1743	C06	90.993
snap1015	C06	93.552
snap1344	C06	95.169
snap1361	C06	100.1
snap070	C06	101.572
snap1034	C07	0
snap174	C07	7.377
BoSF1455	C07	11.504
BoSF954	C07	15.434
CB10431	C07	16.414
BrSF407	C07	19.054
BoE432	C07	20.387
BrBAC002b	C07	20.808
BoE783	C07	22.271
BoSF1962	C07	23.914
BrSF402	C07	25.585
FITO573	C07	26.088
BoE339	C07	27.301
BoSF1197b	C07	29.046
BoSF2860	C07	30.785
BoSF2803	C07	31.531
BoSF399	C07	32.523
BoSF1573	C07	33.845
BrSF586	C07	36.228
BoE225	C07	37.216
BrSF567	C07	39.068
BoSF2115	C07	40.734
BoE118	C07	42.535
BrBAC094	C07	45.746
BoE592	C07	48.301
BoSF2452	C07	48.821
BoSF2033	C07	49.226
BoSF2078	C07	49.997
BoSF2324	C07	50.34
BoSF2565	C07	51.552
BoE208	C07	53.179
snap728	C07	54.6
BnGMS598	C07	55.576
BoSF2016	C07	57.979
snap854	C07	60.217
snap1654	C07	61.423
snap1653	C07	62.253
BoSF355	C07	63.166
snap1200	C07	64.49
snap521	C07	65.643
BoSF1395	C07	67.078
snap356	C07	68.996
snap578	C07	69.712
snap341	C07	70.128
snap326	C07	70.573
snap358	C07	71.258
BoE340	C07	71.758
BrSF595	C07	72.285
snap342	C07	72.763
BnGMS626	C07	73.114
snap729	C07	73.466
snap399	C07	73.948
cnu400	C07	74.454
BrBAC163	C07	74.565
BrBAC169	C07	74.817
BoSF2800	C07	75.047
Na12B11	C07	75.282
BoE723	C07	75.48
BoSF2313	C07	75.516
BoE093	C07	75.943
snap357	C07	76.561
snap331	C07	76.72
snap1731	C07	77.437
snap724	C07	77.992
snap1318	C07	78.157
snap1316	C07	78.702
snap704	C07	79.463
snap752	C07	79.723
snap864	C07	80.907
snap1639	C07	81.938
snap1198	C07	83.108
snap760	C07	84.151
snap799	C07	86.585
snap1036	C07	87.078
snap1290	C07	87.746
snap185	C07	87.977
snap552	C07	88.725
snap711	C07	89.193
snap137	C07	89.606
snap812	C07	90.008
snap184	C07	90.315
snap508	C07	90.638
snap551	C07	90.723
snap1691	C07	90.967
snap1683	C07	91.183
snap1628	C07	91.428
snap1508	C07	91.631
snap1613	C07	92.002
BnGMS552	C07	92.321
snap1511	C07	92.711
BoSF2500	C07	93.142
snap024	C07	93.521
BoSF2982	C07	93.874
BoSF2405	C07	94.105
BoSF2205	C07	94.274
BoE572	C07	94.409
BoSF2203	C07	94.707
BoSF2672	C07	95.018
BoE015	C07	95.078
BoSF1204	C07	95.599
Na12F03a	C07	95.672
snap002	C07	96.048
BoSF1581	C07	96.232
snap001	C07	96.389
BoSF964	C07	96.716
snap004	C07	97.115
BoaS1b	C07	97.454
BoaS3a	C07	97.716
BrSF663	C07	98.188
snap069	C07	98.693
snap003	C07	99.313
Ni4B04	C07	99.504
Na12F03b	C07	100.04
snap183	C07	100.898
BoSF2683	C07	102.52
BoSF2819a	C07	103.37
snap1512	C07	104.365
snap1035	C07	105.033
BoaS1a	C07	105.942
snap066	C07	106.822
BrBAC088	C07	108.226
BoSF030	C07	108.987
BoSF2614	C07	113.681
snap099a	C07	115.032
snap099b	C07	115.471
snap1345	C07	115.922
snap1402	C07	116.625
snap827	C07	117.572
snap1897	C07	118.199
BrBAC290	C07	118.787
snap265	C07	119.488
snap1076	C07	120.188
snap1234	C07	120.903
BoSF2406	C07	121.17
snap1898	C07	121.777
BoSF1419	C07	122.864
snap1075	C07	123.39
snap1073	C07	124.944
BoSF2784	C07	128.516
snap1074	C07	131.348
snap359	C07	141.975
BrSF018	C07	145
BrSF422	C08	0
BoSF1461	C08	2.706
snap1201	C08	2.908
snap1563	C08	16.348
snap1268	C08	19.123
snap1719	C08	19.23
snap1789	C08	20.993
snap1859	C08	22.604
snap1277	C08	24.486
snap1964	C08	25.229
snap1278	C08	26.846
snap370	C08	27.273
snap1156	C08	28.103
snap726	C08	28.47
snap051	C08	29.076
snap005	C08	29.548
snap617	C08	29.702
snap232	C08	29.982
snap1648a	C08	30.265
snap1648b	C08	30.609
snap1990	C08	30.894
BoE916	C08	31.205
snap1989	C08	31.337
snap1279	C08	31.532
BoSF2594	C08	31.834
BoSF2427	C08	31.956
snap055	C08	32.279
snap1155	C08	32.701
snap839	C08	32.784
BoSF034	C08	33.136
snap777	C08	33.389
snap371	C08	33.528
BoSF1746	C08	33.705
FITO298	C08	33.819
BoSF2416a	C08	33.939
BoSF2311	C08	34.203
BoSF168	C08	34.264
BoE134	C08	34.276
snap1496	C08	34.41
BoSF444	C08	34.502
snap1149	C08	34.646
BoSF2416b	C08	34.844
snap054	C08	35.282
snap101	C08	35.938
snap1963	C08	36.459
snap616	C08	37.049
snap059	C08	37.744
BoSF1857	C08	38.448
snap1346	C08	38.742
snap1349	C08	39.105
snap141	C08	39.813
BoE756	C08	40.277
BoE035	C08	40.87
BrSF038	C08	41.265
snap688	C08	41.569
snap142	C08	42.596
BoSF2403	C08	43.557
BoE013	C08	44.362
snap1226	C08	45.436
snap510	C08	45.853
snap1382	C08	46.315
snap1384	C08	46.557
BoSF2749	C08	46.879
snap1105	C08	47.224
snap1188	C08	47.667
BoSF2678	C08	47.891
BoSF1100	C08	48.371
snap1381	C08	49.599
snap1227	C08	50.341
BoSF1224	C08	52.431
BoSF2743	C08	52.795
BoSF945	C08	53.34
BoSF1220	C08	53.798
BoE615	C08	54.25
BoSF2979	C08	54.571
BoSF2585	C08	55.083
snap343	C08	56.577
snap588	C08	57.017
Ol12G04a	C08	57.93
snap589	C08	58.354
Ol12G04b	C08	58.493
snap676	C08	58.741
snap125	C08	59.218
snap1642	C08	60.336
snap735	C08	61.377
snap1890	C08	62.375
snap026a	C08	63.082
BoSF2407	C08	63.528
snap734	C08	64.022
BoSF2981	C08	64.474
snap026b	C08	65.168
BoSF170	C08	66.222
BrSF017	C08	67.085
BoSF135	C08	68.541
snap1641	C08	69.348
snap1726	C08	70.833
BnGMS4	C08	72.902
BoSF2057	C08	73.07
BoSF1931	C08	73.239
BoSF2596	C08	73.727
BoSF1951	C08	75.07
BoSF1740	C08	75.387
BoE169	C08	75.473
BoE137	C08	75.541
BoSF434	C08	75.713
BoE080	C08	75.991
BoE822	C08	76.652
BoSF2811	C08	77.314
BoSF1080	C08	78.573
BrSF061	C08	79.44
BoSF2431	C08	80.532
cnu029	C08	81.896
BoSF333	C08	83.095
BoSF378	C08	83.454
BoE974	C08	84.127
BoSF2055	C08	84.169
BoSF365	C08	85.184
BoE391	C08	86.203
BoE876	C08	87.243
BoSF2680	C08	90.924
BoSF1949	C08	92.43
BoSF2980	C08	92.804
BrSF506	C08	94.134
BoE116	C08	96.551
BoE996	C08	96.908
BoSF223	C08	98.098
BoSF1835	C08	99.201
BoSF233	C08	101.259
CB10092	C08	103.314
snap418	C08	104.43
BoSF2819b	C08	106.109
BoSF255	C08	107.148
BoSF2612	C08	107.797
BoSF2517	C08	110.483
BoSF2542	C08	113.076
CB10139a	C08	113.872
CB10139b	C08	113.969
BrBAC260	C08	114.345
sORB29A	C08	114.345
BoSF2002	C08	117.081
BoSF2235	C08	117.695
BoSF1028	C08	120.542
BoSF1684	C08	123.751
BoSF1259a	C08	127.718
