Marker	Chr	cM
IWB2368	2B	48.54011
IWA2275	2B	48.54011
IWB22739	2B	48.54011
IWA7106	2B	48.54011
IWB48989	2B	48.54011
IWB12154	2B	48.54011
IWB26791	2B	48.54011
IWB22874	2B	51.86738
IWB36282	2B	51.86738
IWB65439	2B	49.64712
IWB46375	2B	53.73527
IWB12400	2B	53.73527
IWB10910	2B	53.73527
IWB65469	2B	53.73527
IWB2317	2B	56.27048
IWB22495	2B	56.27048
IWB31989	2B	56.86609
IWB31988	2B	56.86609
IWB31987	2B	56.86609
IWB31986	2B	56.86609
IWB62184	2B	56.86609
IWA2441	2B	66.19617
IWA7120	2B	66.19617
IWB21536	2B	66.19617
IWA1931	2B	65.44464
IWA1929	2B	65.2669
IWB10974	2B	65.2669
IWB54956	2B	65.2669
IWB48927	2B	65.2669
IWA6048	2B	67.07242
IWB14167	2B	67.07242
IWB7336	2B	67.07242
IWB11823	2B	67.1036
IWB39393	2B	67.1036
IWB65494	2B	67.54017
IWA4284	2B	67.54017
IWB27391	2B	67.54017
IWB43573	2B	69.08375
IWB67043	2B	69.08375
IWB23418	2B	69.08375
IWB32470	2B	69.08375
IWB53473	2B	69.08375
IWB24908	2B	67.92061
IWB31710	2B	69.08375
IWB31706	2B	69.08375
IWB31707	2B	69.08375
IWB43754	2B	69.08375
IWB49164	2B	69.08375
IWB43753	2B	69.08375
IWB54529	2B	70.72088
IWB54530	2B	70.36539
IWB54531	2B	69.7729
IWB8281	2B	70.36539
IWB8280	2B	69.7729
IWB34527	2B	69.7729
IWB19719	2B	69.7729
IWB53589	2B	69.7729
IWB34849	2B	69.7729
IWB9207	2B	71.9994
IWB32171	2B	71.9994
IWB46832	2B	71.9994
IWB6117	2B	71.9994
IWB34673	2B	71.9994
IWB44675	2B	71.9994
IWB35959	2B	71.9994
IWA7916	2B	71.9994
IWB43273	2B	74.46912
IWB2702	2B	73.74879
IWB72380	2B	73.74879
IWB44373	2B	74.46912
IWA2571	2B	74.89946
IWA2572	2B	74.89946
IWB70191	2B	74.46912
IWB54881	2B	76.70186
IWB23929	2B	76.70186
IWB10193	2B	76.70186
IWB55936	2B	76.70186
IWB29319	2B	76.70186
IWB11952	2B	78.99384
IWB56961	2B	76.70186
IWB24280	2B	77.20703
IWB256	2B	77.93672
IWB21237	2B	76.70186
IWB73973	2B	78.99384
IWB73971	2B	78.99384
IWB39654	2B	78.11446
IWB32008	2B	80.77441
IWB21394	2B	79.49277
IWB61142	2B	80.77441
IWB40809	2B	79.49277
IWB9450	2B	81.75045
IWB72086	2B	79.14976
IWB73904	2B	79.49277
IWB55384	2B	79.49277
IWB48595	2B	79.49277
IWA4652	2B	79.49277
IWB72776	2B	79.74848
IWB43682	2B	79.74848
IWB43459	2B	79.74848
IWB23422	2B	81.75045
IWA6739	2B	79.74848
IWA6740	2B	79.74848
IWB36769	2B	79.74848
IWB27355	2B	79.74848
IWB27354	2B	79.74848
IWB41771	2B	79.74848
IWB60907	2B	79.74848
IWB29747	2B	79.74848
IWB69854	2B	79.74848
IWB69853	2B	79.74848
IWB73250	2B	79.74848
IWB73252	2B	79.74848
IWB49878	2B	80.37215
IWB62513	2B	80.85549
IWB63381	2B	80.37215
IWB60107	2B	81.95315
IWB45402	2B	81.95315
IWB46988	2B	80.85549
IWB7072	2B	80.77441
IWB11187	2B	80.77441
IWB23644	2B	80.77441
IWB65391	2B	80.77441
IWB72307	2B	82.46767
IWB70041	2B	83.95824
IWB7781	2B	82.29305
IWB31001	2B	82.12466
IWB71775	2B	82.43337
IWB31002	2B	82.43337
IWB36919	2B	82.43337
IWB7346	2B	82.46767
IWB36124	2B	82.12466
IWB72894	2B	82.46767
IWB72760	2B	83.39382
IWB36550	2B	84.17964
IWB35850	2B	83.39382
IWB10024	2B	81.95315
IWB3877	2B	81.75669
IWB55924	2B	83.79609
IWB41316	2B	81.95315
IWA5818	2B	83.79609
IWA4673	2B	83.79609
IWB74841	2B	83.79609
IWB74844	2B	87.18572
IWB7738	2B	83.79609
IWB26449	2B	83.79609
IWB68550	2B	83.79609
IWB24889	2B	87.18572
IWA4135	2B	84.69105
IWB30853	2B	87.12024
IWA5392	2B	85.25235
IWB73495	2B	84.69105
IWB11072	2B	83.79609
IWB53367	2B	86.4498
IWB40265	2B	86.4498
IWB47284	2B	86.4498
IWB22995	2B	86.4498
IWB64716	2B	86.4498
IWB10568	2B	81.95315
IWB6075	2B	87.12024
IWB58252	2B	87.12024
IWB73598	2B	86.4498
IWB70370	2B	87.18572
IWB47379	2B	86.4498
IWB47380	2B	86.4498
IWB45822	2B	87.18572
IWB50438	2B	86.4498
IWB45048	2B	87.43519
IWB55365	2B	88.4393
IWA608	2B	88.92888
IWA607	2B	88.92888
IWB71005	2B	88.4393
IWB18439	2B	88.92888
IWB59396	2B	88.70124
IWB42992	2B	88.92888
IWA3329	2B	88.92888
IWA7030	2B	88.92888
IWA7029	2B	88.92888
IWB39369	2B	88.92888
IWB39370	2B	88.92888
IWA2887	2B	88.8634
IWB36727	2B	88.70124
IWB49035	2B	88.8634
IWA295	2B	88.8634
IWB35350	2B	88.8634
IWB4951	2B	88.8634
IWB5826	2B	88.8634
IWA762	2B	88.8634
IWB10430	2B	88.8634
IWB42880	2B	88.70124
IWB37019	2B	88.8634
IWB38875	2B	88.70124
IWB6599	2B	88.8634
IWB42289	2B	89.10662
IWB35614	2B	89.10662
IWB51653	2B	89.10662
IWB32	2B	89.63674
IWA3824	2B	89.33738
IWB7348	2B	89.63674
IWB6607	2B	88.8634
IWB34697	2B	90.97139
IWB58852	2B	90.97139
IWB58853	2B	88.8634
IWB58854	2B	88.8634
IWB11285	2B	89.63674
IWA4532	2B	89.63674
IWA1114	2B	89.63674
IWA8046	2B	89.63674
IWB9085	2B	89.77707
IWB32005	2B	88.4393
IWB32007	2B	88.4393
IWB22202	2B	88.4393
IWB11568	2B	88.4393
IWB60585	2B	90.2417
IWB22257	2B	88.8634
IWB3455	2B	88.8634
IWB36600	2B	88.4393
IWB24397	2B	88.4393
IWB8772	2B	88.4393
IWB22543	2B	88.4393
IWB34545	2B	88.4393
IWA328	2B	91.29258
IWB45082	2B	90.97139
IWB53499	2B	90.97139
IWB12056	2B	90.97139
IWB44515	2B	93.01079
IWB61587	2B	88.4393
IWB47399	2B	90.97139
IWB44975	2B	90.97139
IWB7335	2B	90.97139
IWB12063	2B	90.97139
IWB63625	2B	90.97139
IWB63624	2B	90.97139
IWB54123	2B	90.97139
IWB11184	2B	90.97139
IWB62466	2B	92.19378
IWB35283	2B	92.19378
IWB33921	2B	92.19378
IWA429	2B	92.5711
IWB26224	2B	92.5711
IWB48352	2B	92.5711
IWB48351	2B	92.5711
IWB51418	2B	92.5711
IWB51419	2B	92.5711
IWB35158	2B	92.5711
IWB63570	2B	92.2811
IWB63569	2B	92.2811
IWB56514	2B	88.08381
IWB38081	2B	92.20625
IWB66885	2B	92.2811
IWB34871	2B	92.20625
IWB73197	2B	93.01079
IWB68715	2B	93.01079
IWB11527	2B	93.01079
IWB73834	2B	93.01079
IWA6509	2B	93.01079
IWB74443	2B	92.20625
IWB7825	2B	93.01079
IWB8214	2B	93.28208
IWB32260	2B	90.97139
IWB21988	2B	93.46606
IWB53512	2B	93.46606
IWB52095	2B	93.46606
IWA10	2B	93.46606
IWA4894	2B	93.46606
IWB11750	2B	93.46606
IWB11751	2B	93.46606
IWB35747	2B	93.46606
IWB32441	2B	93.46606
IWB32439	2B	93.46606
IWB30179	2B	93.46606
IWB42613	2B	93.46606
IWB32069	2B	93.46606
IWB65998	2B	93.46606
IWB24026	2B	93.46606
IWB60513	2B	93.46606
IWA50	2B	93.84026
IWB8031	2B	95.14685
IWB31804	2B	93.46606
IWB74209	2B	96.98667
IWA6554	2B	96.98667
IWB44316	2B	95.14685
IWB48765	2B	96.98667
IWB40886	2B	96.98667
IWA4388	2B	96.98667
IWB54344	2B	96.98667
IWB47155	2B	96.13537
IWB54789	2B	96.98667
IWB6357	2B	95.82353
IWB6330	2B	95.82353
IWB65377	2B	96.13537
IWB13596	2B	96.98667
IWB35916	2B	95.82353
IWB5784	2B	95.82353
IWB7451	2B	96.98667
IWB48313	2B	96.13537
IWB62369	2B	96.98667
IWB7715	2B	98.52713
IWA5149	2B	97.26421
IWA4984	2B	95.14685
IWB7968	2B	95.14685
IWA2977	2B	95.14685
IWB20601	2B	95.14685
IWB58207	2B	95.14685
IWA5059	2B	95.14685
IWB30276	2B	97.26421
IWA3213	2B	95.14685
IWB40922	2B	96.98667
IWA3656	2B	96.98667
IWB36818	2B	96.98667
IWB53627	2B	96.98667
IWB57218	2B	96.98667
IWB22676	2B	96.98667
IWA7821	2B	96.37236
IWB54447	2B	97.69453
IWB58691	2B	97.5355
IWB59317	2B	96.98667
IWB39776	2B	97.5355
IWA169	2B	96.98667
IWA170	2B	96.98667
IWB57293	2B	97.69453
IWB9584	2B	97.69453
IWB14239	2B	96.98667
IWB14712	2B	96.98667
IWA776	2B	96.98667
IWA771	2B	96.98667
IWA777	2B	96.98667
IWA1130	2B	96.98667
IWA1237	2B	96.98667
IWA1229	2B	96.98667
IWB4546	2B	97.37334
IWB65990	2B	96.37236
IWB64392	2B	98.75789
IWA7520	2B	98.52713
IWB31492	2B	98.52713
IWB55026	2B	98.52713
IWB32222	2B	98.52713
IWB48168	2B	99.73081
IWB52411	2B	98.52713
IWA1981	2B	96.98667
IWB49756	2B	96.98667
IWB72081	2B	96.98667
IWB56541	2B	96.98667
IWB56542	2B	96.98667
IWB4008	2B	96.98667
IWB23131	2B	98.52713
IWB12643	2B	98.52713
IWB12642	2B	98.52713
IWB59746	2B	98.92316
IWB27246	2B	97.6041
IWB74681	2B	99.15704
IWB23529	2B	99.15704
IWB59779	2B	99.73081
IWB8174	2B	98.52713
IWB43295	2B	99.15704
IWB27810	2B	99.15704
IWB7755	2B	99.15704
IWB22058	2B	100.2048
IWB10611	2B	99.73081
IWB28408	2B	99.16016
IWB59321	2B	99.16016
IWB25870	2B	99.73081
IWB1699	2B	99.15704
IWB64603	2B	99.15704
IWB56551	2B	98.27766
IWA3817	2B	99.16016
IWB10875	2B	99.73081
IWB65593	2B	99.73081
IWB8863	2B	99.16016
IWB63504	2B	99.16016
IWA4751	2B	99.80254
IWB64	2B	99.80254
IWB12709	2B	99.73081
IWB22197	2B	99.73081
IWB56047	2B	99.15704
IWB27089	2B	99.73081
IWA3258	2B	99.73081
IWB38467	2B	99.80254
IWB35625	2B	99.80254
IWA5723	2B	99.5593
IWA3210	2B	99.73081
IWB509	2B	99.80254
IWA2739	2B	99.80254
IWA2025	2B	99.27242
IWA6723	2B	99.16016
IWA4881	2B	99.73081
IWA4880	2B	99.5593
IWB64782	2B	99.5593
IWA5678	2B	99.73081
IWB57964	2B	99.15704
IWA4420	2B	99.15704
IWA1935	2B	99.80254
IWA6505	2B	99.80254
IWA6438	2B	99.15704
IWB31020	2B	99.5593
IWA5575	2B	99.5593
IWB50192	2B	99.5593
IWA4224	2B	99.5593
IWA4399	2B	99.5593
IWB46574	2B	99.80254
IWB2914	2B	99.80254
IWB54991	2B	99.80254
IWB13970	2B	99.80254
IWB44851	2B	99.80254
IWA7959	2B	99.16016
IWA2625	2B	99.73081
IWA3554	2B	99.73081
IWA4014	2B	99.80254
IWB61966	2B	99.73081
IWB55096	2B	99.80254
IWB25934	2B	99.78383
IWA1309	2B	99.80254
IWA5248	2B	99.5593
IWB5084	2B	99.5593
IWB64311	2B	99.80254
IWB1207	2B	99.5593
IWB57571	2B	99.5593
IWB47236	2B	99.5593
IWB55932	2B	99.5593
IWB57577	2B	97.26421
IWB57574	2B	99.5593
IWB29821	2B	99.73081
IWA3948	2B	99.5593
IWB26389	2B	99.86802
IWA6009	2B	99.5593
IWB43065	2B	99.5593
IWA5259	2B	99.5593
IWB21075	2B	99.5593
IWB43068	2B	99.79318
IWB21074	2B	99.80254
IWA5261	2B	99.5593
IWB43066	2B	99.5593
IWA5263	2B	99.86802
IWB43799	2B	99.90544
IWB64297	2B	99.5593
IWA4696	2B	99.5593
IWA3696	2B	99.5593
IWA310	2B	99.5593
IWA2050	2B	99.5593
IWA3453	2B	99.79318
IWA3452	2B	99.79318
IWB45225	2B	99.79318
IWB30548	2B	99.79318
IWA5090	2B	99.79318
IWA5091	2B	99.79318
IWA2544	2B	99.73081
IWA742	2B	99.79318
IWA4136	2B	99.16016
IWA2465	2B	99.80254
IWB61024	2B	99.79318
IWA4822	2B	99.79318
IWB57846	2B	99.5593
IWA2184	2B	99.79318
IWB34438	2B	99.79318
IWA389	2B	99.5593
IWB52349	2B	99.73081
IWB59508	2B	99.80254
IWB41831	2B	99.80254
IWB62931	2B	99.80254
IWA5290	2B	99.80254
IWB34687	2B	99.80254
IWB49222	2B	99.80254
IWB75295	2B	99.80254
IWB952	2B	99.73081
IWB55149	2B	99.86802
IWB25961	2B	99.86802
IWB55148	2B	99.80254
IWB396	2B	99.16016
IWA6216	2B	99.73081
IWA2081	2B	99.73081
IWA837	2B	99.73081
IWA6966	2B	99.86802
IWB42378	2B	99.86802
IWA2972	2B	99.16016
IWB9833	2B	99.80254
IWA587	2B	99.73081
IWA586	2B	99.73081
IWB2679	2B	99.73081
IWA1661	2B	99.80254
IWB48057	2B	99.16016
IWB23106	2B	99.73081
IWB51413	2B	99.73081
IWB3491	2B	99.73081
IWB30844	2B	99.73081
IWB29666	2B	99.86802
IWB2458	2B	99.73081
IWB43188	2B	99.73081
IWA5794	2B	99.73081
IWA3840	2B	99.73081
IWB57693	2B	99.73081
IWA7684	2B	99.73081
IWB3118	2B	99.73081
IWB46692	2B	99.73081
IWB28450	2B	99.73081
IWB685	2B	99.73081
IWB52240	2B	99.73081
IWA326	2B	99.73081
IWB67903	2B	99.90544
IWB66959	2B	99.90544
IWB1518	2B	99.41586
IWB1520	2B	99.41586
IWB72999	2B	99.41586
IWB4602	2B	101.5363
IWB21339	2B	102.2754
IWB52801	2B	102.2754
IWA1690	2B	102.2754
IWB30234	2B	102.2255
IWB72986	2B	102.2255
IWB69362	2B	102.2255
IWB36462	2B	102.2255
IWA5008	2B	102.2255
IWB24879	2B	102.2255
IWA4853	2B	104.3896
IWA5525	2B	104.3896
IWA6969	2B	104.3896
IWA2253	2B	102.2255
IWB22298	2B	104.4146
IWA2955	2B	102.2255
IWB12692	2B	102.2255
IWA3786	2B	103.3356
IWA5846	2B	103.3356
IWB46339	2B	103.3356
IWB50897	2B	103.0893
IWB32588	2B	102.9832
IWB26325	2B	102.9832
IWB36708	2B	102.9832
IWB64779	2B	103.6163
IWB69271	2B	103.6163
IWB63790	2B	104.3896
IWB67168	2B	103.8252
IWB67169	2B	103.8252
IWB67170	2B	104.2493
IWB42742	2B	103.8252
IWB69109	2B	106.5631
IWB56173	2B	106.5631
IWB63896	2B	104.3896
IWB63900	2B	104.4146
IWB63897	2B	104.3896
IWB874	2B	104.3896
IWB5039	2B	106.5631
IWB2052	2B	104.3896
IWB46098	2B	104.3896
IWB68043	2B	104.3896
IWB21895	2B	104.9104
IWB28529	2B	109.5255
IWB64817	2B	109.2449
IWB35013	2B	109.2449
IWA5411	2B	108.0381
IWB43186	2B	108.0381
IWB7263	2B	108.0381
IWB36041	2B	105.322
IWB32126	2B	105.9082
IWB50067	2B	106.5631
IWA3035	2B	105.9082
IWA3037	2B	105.9082
IWA2189	2B	105.9082
IWA1304	2B	105.9082
IWB26404	2B	105.9082
IWA1305	2B	105.9082
IWB52361	2B	105.9082
IWB43954	2B	105.9082
IWA6453	2B	106.5631
IWB13303	2B	106.5631
IWB8535	2B	106.5631
IWB55736	2B	106.5631
IWA2237	2B	107.0059
IWB22798	2B	106.5631
IWB60374	2B	107.0059
IWA4256	2B	107.0059
IWB60039	2B	107.0059
IWB28486	2B	107.0059
IWB21140	2B	107.0059
IWB49862	2B	107.0059
IWB49783	2B	107.0059
IWB27165	2B	107.0059
IWB48279	2B	107.0059
IWB27166	2B	107.0059
IWB48278	2B	107.0059
IWB21199	2B	107.0059
IWB59086	2B	107.0059
IWB73040	2B	107.4861
IWB73022	2B	106.5631
IWB39865	2B	107.1494
IWB73198	2B	108.0381
IWB73199	2B	108.0381
IWB71648	2B	107.3895
IWB72411	2B	108.0381
IWB64321	2B	108.0381
IWB72407	2B	107.3895
IWB65589	2B	108.3468
IWB9310	2B	108.3468
IWB14419	2B	108.0381
IWB39785	2B	108.0381
IWB10411	2B	108.0381
IWB63105	2B	108.3468
IWB7979	2B	108.0381
IWB12239	2B	108.4528
IWB7018	2B	108.0381
IWB48486	2B	108.4528
IWB63172	2B	108.4528
IWB48482	2B	108.4528
IWB21477	2B	108.4528
IWB28694	2B	108.4528
IWB28695	2B	108.4528
IWB35071	2B	108.4528
IWB41234	2B	108.4528
IWB35072	2B	108.4528
IWB6515	2B	108.4528
IWB67744	2B	108.4528
IWB52433	2B	108.4528
IWB65443	2B	107.3957
IWB28591	2B	107.3957
IWB45296	2B	109.5255
IWA2261	2B	109.1357
IWB66494	2B	107.4861
IWB68993	2B	107.4861
IWB67609	2B	107.4861
IWB67608	2B	108.4528
IWB73241	2B	109.5255
IWB36229	2B	107.3895
IWB73669	2B	114.0939
IWB49833	2B	108.4528
IWB25841	2B	108.3374
IWB28850	2B	107.4861
IWB28849	2B	107.4861
IWB24309	2B	108.6119
IWB35393	2B	109.2449
IWB6098	2B	109.2449
IWB47695	2B	109.5255
IWB47694	2B	109.5255
IWB32487	2B	109.5255
IWB32488	2B	109.5255
IWB35244	2B	108.4528
IWB45932	2B	109.5255
IWA4948	2B	109.5255
IWB47664	2B	109.5255
IWA3395	2B	109.5255
IWB49572	2B	109.5255
IWB45933	2B	109.4756
IWB6433	2B	109.4756
IWB6031	2B	109.4756
IWB6438	2B	109.4756
IWB3891	2B	109.5255
IWB1556	2B	109.5255
IWB72651	2B	109.5255
IWB72650	2B	109.5255
IWB53839	2B	109.5255
IWA4357	2B	109.5255
IWB13870	2B	109.5255
IWB5492	2B	109.5255
IWB72542	2B	109.5255
IWB13160	2B	109.5255
IWB51807	2B	109.1357
IWA7850	2B	109.5255
IWB11159	2B	109.1357
IWB28479	2B	109.5255
IWB7131	2B	109.1357
IWB48291	2B	109.5255
IWB40768	2B	109.5255
IWB73172	2B	109.5255
IWB28337	2B	109.4756
IWB11652	2B	109.5255
IWB7226	2B	109.0734
IWB56161	2B	110.8228
IWB66021	2B	110.8228
IWB56162	2B	109.5255
IWB36307	2B	110.8228
IWB6480	2B	110.8228
IWB30356	2B	110.8228
IWB1188	2B	119.0708
IWB6631	2B	109.2449
IWB34949	2B	109.2449
IWB36062	2B	109.2449
IWA3742	2B	110.8727
IWB63030	2B	109.2449
IWB12298	2B	110.8727
IWB11177	2B	109.2449
IWB9247	2B	110.8727
IWB4443	2B	109.2449
IWB32165	2B	109.2449
IWB6150	2B	109.2449
IWB6270	2B	109.2449
IWB12230	2B	114.0939
IWB6147	2B	114.3215
IWB36270	2B	112.4505
IWB64008	2B	113.1584
IWB46242	2B	113.5295
IWB54520	2B	114.0939
IWB28722	2B	113.358
IWB34588	2B	114.0939
IWB34719	2B	114.5679
IWA4096	2B	113.8569
IWA7371	2B	113.8569
IWB8419	2B	113.8507
IWB34633	2B	113.8507
IWB25695	2B	113.8507
IWB6711	2B	114.3683
IWB52991	2B	114.1874
IWB24676	2B	114.3683
IWB3588	2B	114.3215
IWB1888	2B	114.3215
IWB58060	2B	114.3683
IWA2678	2B	114.3215
IWB54945	2B	114.3215
IWB3648	2B	114.3215
IWB34658	2B	114.1874
IWB19972	2B	114.5679
IWB63996	2B	114.5679
IWB11942	2B	114.5679
IWB38318	2B	114.3683
IWB26416	2B	114.9109
IWB56400	2B	114.9109
IWB10282	2B	114.3215
IWB36072	2B	115.1105
IWB74201	2B	115.3319
IWB28963	2B	115.3319
IWB28962	2B	115.3319
IWB32020	2B	114.8174
IWB32017	2B	114.8174
IWB8450	2B	114.9109
IWB8449	2B	114.8174
IWB34664	2B	115.7279
IWA3176	2B	115.7279
IWA2873	2B	115.7279
IWA6561	2B	115.0076
IWB2286	2B	115.0076
IWB8386	2B	115.7279
IWB22526	2B	115.0076
IWB67729	2B	126.5298
IWB67728	2B	115.862
IWB60671	2B	115.7965
IWB70765	2B	115.7965
IWA2459	2B	115.7965
IWA7955	2B	115.7965
IWB73441	2B	115.7965
IWA5024	2B	115.7965
IWB9044	2B	114.8174
IWB27775	2B	115.7965
IWB53685	2B	115.7965
IWB19785	2B	116.8193
IWB49827	2B	119.2017
IWB69431	2B	119.2017
IWB7223	2B	119.2017
IWB73567	2B	119.0708
IWB5957	2B	119.0708
IWB22381	2B	119.0708
IWB9560	2B	119.0708
IWB48386	2B	119.0708
IWB7010	2B	119.0708
IWB25546	2B	118.4315
IWB25313	2B	119.5198
IWB73196	2B	119.6134
IWA8406	2B	119.6134
IWB23010	2B	126.1432
IWB69628	2B	126.3116
IWB7265	2B	129.0806
IWB60041	2B	130.618
IWB8338	2B	129.0806
IWB57069	2B	129.0806
IWB45063	2B	129.0806
IWB6028	2B	129.4704
IWB36805	2B	126.5298
IWB57292	2B	126.3116
IWB23232	2B	130.2906
IWB57313	2B	130.2906
IWB14677	2B	130.2906
IWB6888	2B	130.2906
IWB7767	2B	130.618
IWB11280	2B	130.6991
IWB10845	2B	130.618
IWB26300	2B	130.618
IWB26301	2B	130.618
IWB7626	2B	130.618
IWB7514	2B	129.3488
IWB10162	2B	134.4598
IWB25863	2B	134.4598
IWB64472	2B	134.4598
IWB47343	2B	134.4598
IWB31944	2B	134.4598
IWB7671	2B	134.7124
IWA571	2B	134.4598
IWB3249	2B	134.4598
IWA8589	2B	134.4598
IWB40702	2B	134.4598
IWB29590	2B	134.4598
IWB21063	2B	173.3517
IWB52447	2B	134.4598
IWB37216	2B	134.4598
IWB22835	2B	132.4734
IWB14219	2B	133.9234
IWB10455	2B	134.4598
IWA1324	2B	134.65
IWB11366	2B	134.4598
IWB56627	2B	133.9234
IWB36334	2B	134.4598
IWB23797	2B	134.4598
IWB36286	2B	133.9234
IWB1092	2B	134.4598
IWB51555	2B	134.4598
IWB2534	2B	134.4598
IWB36753	2B	134.4598
IWB5864	2B	134.4598
IWB6334	2B	134.4598
IWB28564	2B	138.3889
IWB28565	2B	138.3889
IWB43464	2B	138.3889
IWB12294	2B	134.4598
IWB8430	2B	134.4598
IWB6130	2B	134.4598
IWB55806	2B	134.4598
IWB43052	2B	134.4598
IWB6223	2B	134.4598
IWB36243	2B	134.4598
IWB23209	2B	134.4598
IWB28375	2B	134.4598
IWB36009	2B	185.6661
IWB61112	2B	134.4598
IWB61339	2B	141.4823
IWB40501	2B	141.4823
IWB54701	2B	141.4823
IWB48923	2B	134.3475
IWB64675	2B	141.317
IWB47254	2B	142.9916
IWB45108	2B	142.9916
IWB45109	2B	142.9916
IWB27625	2B	142.9916
IWB45110	2B	142.9916
IWB60544	2B	142.9916
IWB54383	2B	142.9916
IWB23686	2B	142.9916
IWB63210	2B	144.1641
IWB40456	2B	145.1276
IWB5439	2B	144.136
IWB9919	2B	144.136
IWB71	2B	144.1641
IWB50532	2B	147.4695
IWB13829	2B	145.1276
IWA3474	2B	145.5361
IWB70683	2B	173.3517
IWB66207	2B	145.7513
IWB32211	2B	145.1276
IWB4319	2B	145.7513
IWB72278	2B	145.7513
IWB61940	2B	148.1119
IWB429	2B	146.7959
IWB3073	2B	146.1629
IWB74780	2B	146.1629
IWB4585	2B	152.5898
IWB58205	2B	152.5898
IWB54751	2B	152.5898
IWB12724	2B	153.0825
IWB38530	2B	152.5898
IWA692	2B	152.5898
IWB41547	2B	157.2143
IWB65625	2B	157.2143
IWB7106	2B	153.1761
IWB32143	2B	157.2143
IWA2377	2B	152.5898
IWB4592	2B	152.5898
IWA3252	2B	154.4733
IWB32245	2B	157.2143
IWB1354	2B	157.2143
IWB36409	2B	154.1147
IWB54389	2B	154.1147
IWB69343	2B	157.2143
IWB53581	2B	157.2143
IWB46858	2B	157.2143
IWB7625	2B	155.4088
IWB7624	2B	155.4088
IWB7569	2B	153.1761
IWB12415	2B	157.2143
IWB22132	2B	173.3517
