Marker	Chr	cM
Marker3612	A02	112.304
Marker3613	A02	112.961
Marker3614	A02	113.837
Marker3615	A02	115.078
Marker3616	A02	116.1
Marker3617	A02	117.342
Marker3618	A02	118.588
Marker3619	A02	119.391
Marker3620	A02	120.194
Marker3621	A02	121.07
Marker3625	A02	121.727
Marker3626	A02	122.384
Marker3628	A02	123.114
Marker3629	A02	123.484
Marker3630	A02	123.484
Marker3631	A02	123.484
Marker3632	A02	125
Marker3637	A02	130.86
Marker3638	A02	135.794
Marker3639	A02	137.703
Marker3645	A02	139.219
Marker3648	A02	139.589
Marker3649	A02	140.336
Marker3650	A02	140.336
Marker3651	A02	141.082
Marker3655	A02	142.598
Marker3658	A02	142.968
Marker3659	A02	142.968
Marker3660	A02	142.968
Marker3661	A02	143.338
Marker3662	A02	143.338
Marker3663	A02	144.085
Marker3664	A02	146.412
Marker3665	A02	153.666
Marker3666	A02	155.327
Marker3667	A02	157.001
Marker3668	A02	159.071
Marker3674	A02	160.199
Marker3675	A02	162.655
Marker3672	A02	163.547
Marker3673	A02	163.547
Marker3669	A02	163.917
Marker3670	A02	163.917
Marker3671	A02	163.917
HAU0883	A03	0
Marker4607	A03	1.485
Marker4608	A03	1.485
Marker4609	A03	1.485
Marker4612	A03	1.485
Marker4611	A03	2.226
Marker4606	A03	2.593
Marker4605	A03	3.713
Marker4604	A03	4.832
Marker4603	A03	6.727
Marker4599	A03	11.103
Marker4602	A03	12.608
Marker4598	A03	15.303
Marker4597	A03	17.594
Marker4595	A03	19.489
MGHES66	A03	22.205
Marker4596	A03	25.754
Marker4594	A03	27.649
Marker4593	A03	28.769
Marker4592	A03	29.509
Marker4591	A03	31.025
Marker4590	A03	32.541
Marker4589	A03	33.66
Marker4588	A03	35.555
Marker4587	A03	36.296
Marker4586	A03	38.191
Marker4425	A03	38.932
Marker4364	A03	40.826
Marker4363	A03	42.721
Marker4362	A03	43.089
Marker4361	A03	43.457
Marker4359	A03	43.824
Marker4360	A03	43.824
Marker4358	A03	44.192
Marker4357	A03	44.933
Marker4356	A03	46.828
Marker4310	A03	48.722
Marker4306	A03	49.463
Marker4304	A03	49.463
Marker4307	A03	49.463
Marker4308	A03	49.463
Marker4309	A03	49.831
Marker4301	A03	50.572
Marker4303	A03	50.572
Marker4278	A03	50.939
Marker4284	A03	50.939
Marker4286	A03	50.939
Marker4287	A03	50.939
Marker4292	A03	50.939
Marker4271	A03	51.307
Marker4279	A03	51.307
Marker4268	A03	51.307
Marker4269	A03	51.307
Marker4276	A03	51.307
Marker4280	A03	51.307
Marker4285	A03	51.307
Marker4290	A03	51.307
Marker4300	A03	51.307
Marker4299	A03	51.307
Marker4267	A03	52.048
Marker4265	A03	52.789
Marker4262	A03	53.908
Marker4264	A03	53.908
Marker4261	A03	53.908
Marker4260	A03	54.349
Marker4257	A03	54.789
Marker4258	A03	54.789
Marker4259	A03	54.789
Marker4255	A03	55.23
Marker4256	A03	55.23
Marker4251	A03	55.23
Marker4253	A03	55.23
Marker4254	A03	55.673
Marker4252	A03	56.117
Marker4250	A03	56.56
Marker4249	A03	57.004
Marker4248	A03	57.447
Marker4247	A03	58.266
Marker4245	A03	59.467
Marker4244	A03	61.129
Marker4240	A03	61.948
Marker4242	A03	61.948
Marker4243	A03	61.948
Marker4238	A03	62.768
Marker4231	A03	63.211
Marker4232	A03	63.211
Marker4234	A03	63.654
Marker4235	A03	63.654
Marker4236	A03	64.098
Marker4230	A03	64.917
Marker4229	A03	65.361
NAU1190	A03	66.635
TMB1963	A03	66.635
Marker4217	A03	67.763
Marker4222	A03	67.763
Marker4223	A03	67.763
Marker4224	A03	67.763
Marker4228	A03	67.763
Marker4226	A03	67.763
Marker4225	A03	67.763
Marker4218	A03	68.279
Marker4219	A03	68.279
Marker4220	A03	68.279
Marker4221	A03	68.279
Marker4213	A03	69.025
Marker4214	A03	69.025
Marker4216	A03	69.025
Marker4215	A03	69.396
Marker4196	A03	69.766
Marker4190	A03	70.512
Marker4189	A03	71.259
Marker4183	A03	72.005
Marker4182	A03	73.914
Marker4181	A03	76.206
Marker4180	A03	76.947
Marker4179	A03	77.688
Marker4178	A03	78.807
Marker4175	A03	81.245
Marker4172	A03	81.245
Marker4176	A03	82.896
Marker4168	A03	84.088
Marker4170	A03	85.281
Marker4155	A03	85.721
Marker4157	A03	86.162
Marker4162	A03	86.162
Marker4156	A03	86.603
Marker4158	A03	86.603
Marker4159	A03	86.603
Marker4160	A03	86.603
Marker4161	A03	86.603
Marker4163	A03	86.603
Marker4167	A03	87.043
Marker4166	A03	87.043
Marker4154	A03	87.043
Marker4151	A03	87.043
Marker4149	A03	87.043
Marker4147	A03	87.043
Marker4145	A03	87.411
Marker4144	A03	88.152
Marker4142	A03	88.893
Marker4143	A03	89.26
Marker4141	A03	90.001
Marker4133	A03	90.369
Marker4134	A03	90.369
Marker4135	A03	90.369
Marker4138	A03	90.369
Marker4140	A03	90.369
Marker4127	A03	90.736
Marker4132	A03	90.736
Marker4129	A03	90.736
Marker4120	A03	91.104
Marker4119	A03	91.104
Marker4121	A03	91.104
Marker4122	A03	91.104
Marker4124	A03	91.104
Marker4125	A03	91.104
Marker4126	A03	91.104
Marker4117	A03	91.472
Marker4118	A03	91.839
Marker4116	A03	92.207
Marker4108	A03	94.902
Marker4112	A03	94.902
Marker4114	A03	94.902
Marker4115	A03	94.902
PGML03195	A03	95.643
Marker4096	A03	96.01
Marker4102	A03	96.01
Marker4067	A03	96.01
Marker4068	A03	96.01
Marker4069	A03	96.01
Marker4070	A03	96.01
Marker4071	A03	96.01
Marker4066	A03	96.01
Marker4062	A03	96.302
Marker4065	A03	96.962
Marker4061	A03	97.622
Marker4058	A03	98.281
Marker4050	A03	98.722
Marker4051	A03	98.722
Marker4052	A03	98.722
Marker4049	A03	99.536
Marker4048	A03	99.976
Marker4045	A03	99.976
Marker4047	A03	100.417
Marker4046	A03	100.858
Marker4044	A03	101.298
Marker4043	A03	102.949
Marker4041	A03	104.99
Marker4040	A03	105.43
Marker4038	A03	105.871
Marker4036	A03	105.871
Marker4035	A03	107.064
Marker4034	A03	108.256
Marker4032	A03	109.07
Marker4029	A03	109.884
Marker4028	A03	110.325
Marker4022	A03	111.138
Marker4027	A03	111.138
Marker4004	A03	111.138
Marker4000	A03	111.652
Marker3999	A03	112.772
Marker3952	A03	114.276
Marker3951	A03	115.395
Marker3950	A03	116.136
Marker3949	A03	116.877
Marker3826	A03	118.381
Marker3823	A03	120.276
CGR6528	A03	123.798
Marker3813	A03	126.089
Marker3808	A03	126.83
Marker3807	A03	127.571
Marker3806	A03	128.312
Marker3804	A03	128.679
Marker3802	A03	129.42
Marker3801	A03	131.712
Marker3764	A03	133.216
Marker3746	A03	134.336
Marker3776	A03	136.23
Marker4618	A04	0
Marker4619	A04	0.733
Marker4621	A04	1.246
Marker4683	A04	3.684
Marker4622	A04	4.571
Marker4684	A04	5.085
Marker4685	A04	5.085
Marker4686	A04	5.085
Marker4687	A04	6.204
Marker4688	A04	6.575
Marker4690	A04	9.291
Marker4692	A04	10.556
Marker4694	A04	10.702
Marker4693	A04	10.702
Marker4691	A04	10.848
Marker4699	A04	11.735
Marker4698	A04	11.881
Marker4696	A04	12.027
Marker4695	A04	13.512
Marker4697	A04	14.023
Marker4700	A04	15.685
Marker4701	A04	18.96
Marker4703	A04	20.83
Marker4704	A04	21.936
Marker4705	A04	23.201
Marker4706	A04	23.347
Marker4708	A04	23.493
Marker4707	A04	23.639
Marker4709	A04	24.153
Marker4710	A04	24.667
Marker4711	A04	24.667
Marker4712	A04	25.407
Marker4713	A04	25.775
Marker4728	A04	32.967
Marker4729	A04	34.095
Marker4730	A04	38.04
Marker4973	A04	44.747
Marker4983	A04	45.117
Marker4985	A04	46.237
Marker4984	A04	46.604
Marker4986	A04	47.724
Marker4987	A04	48.603
Marker4988	A04	49.114
Marker4989	A04	49.625
Marker4990	A04	50.136
Marker4991	A04	50.647
Marker4994	A04	51.158
Marker4992	A04	51.45
Marker4993	A04	52.109
Marker4995	A04	53.215
Marker4996	A04	53.875
Marker4997	A04	54.534
Marker5000	A04	55.64
Marker4998	A04	56.3
Marker4999	A04	56.592
Marker5001	A04	57.698
Marker5002	A04	57.99
Marker5005	A04	59.088
Marker5006	A04	59.964
Marker5008	A04	60.694
Marker5007	A04	61.205
Marker5040	A04	62.305
Marker5037	A04	63.186
Marker5038	A04	63.697
Marker5039	A04	64.208
Marker5035	A04	64.946
Marker5036	A04	65.238
Marker5034	A04	65.749
Marker5029	A04	66.26
Marker5033	A04	66.771
Marker5032	A04	67.282
Marker5031	A04	67.793
Marker5030	A04	68.304
Marker5010	A04	69.186
Marker5011	A04	69.845
Marker5009	A04	70.137
Marker5045	A04	70.429
Marker5044	A04	70.721
Marker5043	A04	71.013
Marker5042	A04	71.305
Marker5041	A04	71.597
Marker5046	A04	72.108
Marker5047	A04	72.619
Marker5003	A04	73.13
Marker5004	A04	73.79
Marker5050	A04	74.301
Marker5049	A04	74.812
Marker5048	A04	75.323
Marker5051	A04	76.423
Marker5028	A04	77.524
Marker5027	A04	78.035
Marker5026	A04	78.327
Marker5025	A04	78.618
Marker5024	A04	78.91
Marker5023	A04	79.275
Marker5022	A04	79.421
Marker5021	A04	79.567
Marker5020	A04	79.713
Marker5019	A04	79.859
Marker5018	A04	80.005
Marker5013	A04	80.884
Marker5014	A04	81.395
Marker5012	A04	81.906
Marker5016	A04	82.271
Marker5017	A04	82.271
Marker5053	A04	83.388
Marker5052	A04	84.269
Marker5054	A04	84.78
Marker5055	A04	85.072
Marker5063	A04	87.784
Marker5064	A04	88.906
Marker5065	A04	90.018
Marker5067	A04	90.31
Marker5068	A04	90.602
Marker5070	A04	91.337
Marker5072	A04	92.073
Marker5073	A04	92.954
Marker5076	A04	93.465
Marker5075	A04	94.2
Marker5077	A04	96.695
Marker5080	A04	97.587
Marker5081	A04	98.861
Marker5082	A04	103.715
Marker5083	A04	105.624
Marker5084	A04	105.995
Marker5085	A04	105.995
Marker5086	A04	106.365
Marker5087	A04	106.365
Marker5088	A04	106.736
Marker5089	A04	107.1
Marker5090	A04	108.594
Marker5091	A04	110.087
Marker5093	A04	112.362
Marker5094	A04	113.473
Marker5095	A04	114.209
Marker5096	A04	114.501
Marker5097	A04	115.236
Marker5098	A04	115.971
Marker5099	A04	116.707
Marker5100	A04	117.818
Marker5101	A04	118.335
Marker5103	A04	118.481
Marker5102	A04	118.997
Marker5104	A04	119.513
Marker5106	A04	123.283
Marker5107	A04	124.175
Marker5108	A04	124.545
Marker5110	A04	128.957
Marker5111	A04	130.472
Marker5112	A04	132.123
Marker5159	A04	135.864
Marker5166	A04	142.37
Marker5179	A04	146.599
Marker5180	A04	149.85
Marker5181	A04	151.116
Marker5182	A04	152.39
Marker5183	A04	153.125
Marker5184	A04	153.49
Marker5190	A04	154.388
Marker5186	A04	154.905
Marker5187	A04	155.051
Marker5185	A04	155.197
Marker5188	A04	155.197
Marker5191	A04	155.713
Marker5192	A04	156.373
Marker5193	A04	157.479
Marker5194	A04	158.138
Marker5195	A04	158.798
Marker5196	A04	160.854
Marker6164	A05	0
Marker6157	A05	0.514
Marker6158	A05	0.514
Marker6159	A05	0.514
Marker6160	A05	0.514
Marker6161	A05	0.514
Marker6162	A05	0.514
Marker6163	A05	0.514
Marker6155	A05	1.254
Marker6156	A05	1.254
Marker6154	A05	1.622
Marker6153	A05	2.363
Marker6150	A05	3.482
Marker6149	A05	4.223
Marker6148	A05	5.727
Marker6132	A05	8.019
Marker6131	A05	10.329
Marker6128	A05	11.457
Marker6124	A05	12.576
Marker6125	A05	12.576
Marker6127	A05	12.576
Marker6123	A05	12.944
Marker6119	A05	13.685
Marker6121	A05	13.685
Marker6122	A05	13.685
Marker6120	A05	14.052
Marker6116	A05	14.42
Marker6117	A05	14.42
Marker6118	A05	14.42
Marker6113	A05	14.788
Marker6111	A05	16.303
Marker6109	A05	17.431
Marker6108	A05	18.551
Marker6107	A05	19.292
Marker6106	A05	20.411
Marker6105	A05	22.306
Marker6103	A05	25.001
Marker6102	A05	26.505
Marker6101	A05	28.021
Marker6098	A05	28.391
Marker6099	A05	28.391
Marker6097	A05	28.759
Marker6096	A05	29.126
Marker6092	A05	29.494
Marker6093	A05	29.494
Marker6095	A05	29.494
Marker6091	A05	29.862
Marker6089	A05	30.229
Marker6088	A05	30.597
Marker6081	A05	30.965
Marker6082	A05	30.965
Marker6083	A05	30.965
Marker6084	A05	30.965
Marker6085	A05	30.965
Marker6086	A05	30.965
Marker6087	A05	30.965
Marker6078	A05	31.332
Marker6079	A05	31.332
Marker6080	A05	31.332
Marker6073	A05	31.7
Marker6074	A05	31.7
Marker6075	A05	31.7
Marker6076	A05	31.7
Marker6077	A05	31.7
Marker6071	A05	32.068
Marker6072	A05	32.068
Marker6070	A05	33.962
Marker6058	A05	35.082
Marker6056	A05	35.823
Marker6057	A05	35.823
Marker6055	A05	36.564
Marker6054	A05	38.068
Marker6051	A05	39.187
Marker6053	A05	39.187
Marker6049	A05	39.555
Marker6050	A05	39.555
Marker6036	A05	39.923
Marker6040	A05	39.923
Marker6041	A05	39.923
Marker6042	A05	39.923
Marker6043	A05	39.923
Marker6044	A05	39.923
Marker6045	A05	39.923
Marker6046	A05	39.923
Marker6047	A05	39.923
Marker6048	A05	39.923
Marker6033	A05	40.29
Marker6034	A05	40.29
Marker6035	A05	40.29
Marker6032	A05	42.582
Marker6031	A05	42.952
Marker6030	A05	43.323
Marker6029	A05	45.232
Marker6028	A05	45.978
Marker6027	A05	46.346
Marker6024	A05	46.714
Marker6025	A05	46.714
Marker6026	A05	46.714
Marker6022	A05	47.081
Marker6023	A05	47.081
Marker6020	A05	47.822
Marker6014	A05	48.19
Marker6015	A05	48.19
Marker6016	A05	48.19
Marker6017	A05	48.19
Marker6018	A05	48.19
Marker6019	A05	48.19
Marker6021	A05	48.19
Marker5996	A05	48.56
Marker5997	A05	48.56
Marker5998	A05	48.56
Marker5999	A05	48.56
Marker6000	A05	48.56
Marker6001	A05	48.56
Marker6002	A05	48.56
Marker6003	A05	48.56
Marker6004	A05	48.56
Marker6005	A05	48.56
Marker6010	A05	48.56
Marker6011	A05	48.56
Marker6012	A05	48.56
Marker6013	A05	48.56
Marker5985	A05	49.307
Marker5986	A05	49.677
Marker5987	A05	49.677
Marker5988	A05	49.677
Marker5989	A05	49.677
Marker5990	A05	49.677
Marker5991	A05	49.677
Marker5992	A05	49.677
Marker5994	A05	49.677
Marker5995	A05	49.677
Marker5984	A05	50.047
Marker5982	A05	50.794
Marker5983	A05	50.794
Marker5975	A05	51.164
Marker5976	A05	51.164
Marker5977	A05	51.164
Marker5978	A05	51.164
Marker5979	A05	51.164
Marker5980	A05	51.164
Marker5981	A05	51.164
Marker5972	A05	51.534
Marker5974	A05	51.534
Marker5970	A05	51.905
Marker5971	A05	51.905
Marker5969	A05	53.033
Marker5966	A05	53.403
Marker5967	A05	53.403
Marker5964	A05	54.919
Marker5962	A05	56.047
Marker5963	A05	56.047
Marker5961	A05	56.417
Marker5950	A05	57.164
Marker5951	A05	57.164
Marker5952	A05	57.164
Marker5953	A05	57.164
Marker5954	A05	57.164
Marker5955	A05	57.164
Marker5956	A05	57.164
Marker5957	A05	57.164
Marker5942	A05	57.534
Marker5943	A05	57.534
Marker5944	A05	57.534
Marker5945	A05	57.534
Marker5946	A05	57.534
Marker5947	A05	57.534
Marker5948	A05	57.534
Marker5949	A05	57.534
Marker5958	A05	57.534
Marker5959	A05	57.534
Marker5960	A05	57.534
Marker5939	A05	57.904
Marker5940	A05	57.904
Marker5941	A05	57.904
Marker5938	A05	58.275
Marker5937	A05	60.184
Marker5935	A05	61.7
Marker5932	A05	62.446
Marker5929	A05	63.192
Marker5898	A05	63.563
Marker5899	A05	63.563
Marker5900	A05	63.563
Marker5901	A05	63.563
Marker5902	A05	63.563
Marker5903	A05	63.563
Marker5904	A05	63.563
Marker5905	A05	63.563
Marker5906	A05	63.563
Marker5908	A05	63.563
Marker5916	A05	63.563
Marker5926	A05	63.563
Marker5897	A05	63.933
Marker5896	A05	64.303
Marker5894	A05	64.671
Marker5879	A05	66.566
Marker5892	A05	66.566
Marker5893	A05	66.566
Marker5853	A05	67.307
Marker5861	A05	67.307
Marker5843	A05	67.674
Marker5826	A05	68.042
Marker5816	A05	69.546
Marker5798	A05	70.287
Marker5794	A05	70.655
Marker5788	A05	71.395
Marker5789	A05	71.395
Marker5791	A05	71.395
Marker5792	A05	71.395
Marker5793	A05	71.395
Marker5787	A05	71.541
Marker5786	A05	71.687
Marker5785	A05	71.833
Marker5784	A05	71.979
Marker5783	A05	72.125
Marker5782	A05	72.271
Marker5781	A05	72.417
Marker5780	A05	72.563
Marker5779	A05	73.08
Marker5776	A05	73.226
Marker5777	A05	73.226
Marker5778	A05	73.226
Marker5771	A05	73.593
Marker5772	A05	73.593
Marker5773	A05	73.593
Marker5774	A05	73.593
Marker5775	A05	73.593
Marker5770	A05	73.961
Marker5766	A05	75.081
Marker5767	A05	75.081
Marker5768	A05	75.081
Marker5769	A05	75.081
Marker5763	A05	75.448
Marker5732	A05	78.29
Marker5730	A05	79.94
Marker5728	A05	80.308
Marker5717	A05	80.675
Marker5715	A05	81.416
Marker5709	A05	82.157
Marker5683	A05	83.276
Marker5682	A05	84.781
Marker5672	A05	86.705
Marker5651	A05	87.841
Marker5614	A05	88.961
Marker5575	A05	91.252
Marker5574	A05	93.147
Marker5562	A05	95.042
Marker5559	A05	95.783
Marker5558	A05	97.049
Marker5556	A05	97.935
Marker5495	A05	98.676
Marker5496	A05	98.676
Marker5497	A05	98.676
Marker5498	A05	98.676
Marker5519	A05	98.676
Marker5494	A05	99.044
Marker5492	A05	99.412
Marker5493	A05	99.412
Marker5484	A05	99.779
Marker5485	A05	99.779
Marker5486	A05	99.779
Marker5487	A05	99.779
Marker5488	A05	99.779
Marker5489	A05	99.779
Marker5490	A05	99.779
Marker5491	A05	99.779
Marker5481	A05	100.147
Marker5482	A05	100.147
Marker5483	A05	100.147
Marker5478	A05	100.888
Marker5479	A05	100.888
Marker5480	A05	100.888
Marker5477	A05	101.255
Marker5475	A05	101.996
Marker5476	A05	101.996
Marker5473	A05	102.364
Marker5474	A05	102.364
Marker5472	A05	102.731
Marker5468	A05	103.472
Marker5466	A05	103.84
Marker5467	A05	103.84
Marker5470	A05	103.84
Marker5471	A05	103.84
Marker5465	A05	104.208
Marker5464	A05	104.575
Marker5463	A05	107.704
Marker5458	A05	112.116
Marker5457	A05	114.01
Marker5456	A05	116.32
Marker5370	A05	118.229
