Marker	Chr	cM
lm0716	LG05	60.404
lm0720	LG05	60.823
lm0724	LG05	62.581
lm0725	LG05	62.894
lm0727	LG05	63.304
lm0722	LG05	65.042
lm0728	LG05	67.36
lm0896	LG05	74.148
lm0899	LG05	76.88
lm0902	LG05	77.804
lm0900	LG05	78.479
lm0901	LG05	79.041
lm1935	LG05	79.855
lm1931	LG05	80.256
lm1933	LG05	80.912
lm0903	LG05	83.061
lm1547	LG05	85.148
lm1546	LG05	85.907
lm2139	LG05	87.851
lm2136	LG05	88.138
lm2135	LG05	88.575
hk0546	LG05	89.117
hk0544	LG05	89.184
lm2141	LG05	89.996
hk0504	LG05	93.203
hk0502	LG05	93.942
hk0506	LG05	94.217
hk0505	LG05	94.578
lm2012	LG05	96.554
lm2010	LG05	98.098
lm2009	LG05	98.399
hk0366	LG05	100.009
hk0365	LG05	100.067
hk0363	LG05	100.408
lm2013	LG05	101.358
lm0999	LG05	102.859
lm0998	LG05	103.229
lm0996	LG05	104.713
lm0989	LG05	105.785
lm2168	LG05	108.259
lm2162	LG05	109.127
lm2166	LG05	110.007
lm2161	LG05	111.069
lm1541	LG05	114.718
lm1539	LG05	116.053
lm1521	LG05	129.818
hk0669	LG05	131.785
hk0670	LG05	131.797
hk0191	LG05	131.886
hk0193	LG05	132.167
lm1525	LG05	132.664
lm1523	LG05	134.192
lm1522	LG05	134.576
lm2109	LG05	140.124
lm1947	LG05	142.282
lm1949	LG05	143.03
lm2110	LG05	147.125
lm2189	LG06	0
lm2181	LG06	6.393
lm1213	LG06	8.106
lm2180	LG06	11.361
lm2183	LG06	12.716
lm2182	LG06	14.009
lm2188	LG06	15.86
lm2187	LG06	16.163
lm2190	LG06	18.834
lm2191	LG06	19.665
lm2186	LG06	22.12
lm2184	LG06	23.738
lm2255	LG06	25.67
lm2256	LG06	26.183
hk0567	LG06	27.258
hk0568	LG06	27.724
lm1742	LG06	29.2
lm1743	LG06	29.585
lm1744	LG06	31.505
lm1745	LG06	31.924
lm1747	LG06	32.051
lm1748	LG06	32.854
lm1802	LG06	35.148
hk0598	LG06	35.262
hk0597	LG06	35.984
lm1800	LG06	36.313
lm1801	LG06	37.627
lm1368	LG06	41.202
lm1367	LG06	41.635
lm1968	LG06	45.801
lm1381	LG06	48.166
lm1380	LG06	48.688
lm1096	LG06	51.253
lm1095	LG06	53.813
hk0628	LG06	54.147
lm1094	LG06	54.696
lm1092	LG06	55.509
lm1090	LG06	56.719
hk0121	LG06	56.905
lm1091	LG06	57.002
lm1087	LG06	59.824
lm1088	LG06	60.684
lm0701	LG06	62.59
lm0700	LG06	62.951
lm1089	LG06	65.289
lm1302	LG06	71.53
lm1300	LG06	74.054
lm1301	LG06	74.765
lm2343	LG06	79.017
lm1299	LG06	84.477
lm1298	LG06	92.245
lm1915	LG07	0
lm2227	LG07	1.475
lm2228	LG07	2.078
lm1916	LG07	3.561
lm2233	LG07	4.444
lm2225	LG07	6.281
lm2226	LG07	6.474
lm2217	LG07	8.078
lm2216	LG07	8.595
lm2224	LG07	9.672
lm2232	LG07	11.024
lm1188	LG07	12.117
lm1922	LG07	12.659
lm1923	LG07	13.287
lm1924	LG07	13.348
lm1925	LG07	14.217
lm1921	LG07	14.861
lm2231	LG07	15.635
lm2236	LG07	16.686
lm2234	LG07	17.067
lm2220	LG07	17.932
lm2219	LG07	18.097
lm1196	LG07	19.319
lm1194	LG07	19.789
lm1183	LG07	20.443
lm1201	LG07	21.137
lm1200	LG07	21.887
hk0152	LG07	22.693
hk0150	LG07	22.942
lm1181	LG07	23.25
lm1182	LG07	23.465
hk0144	LG07	23.564
hk0147	LG07	23.779
hk0155	LG07	23.795
hk0154	LG07	23.797
hk0149	LG07	23.834
hk0145	LG07	23.879
hk0156	LG07	24.062
hk0157	LG07	24.068
lm1180	LG07	24.192
hk0153	LG07	24.424
lm1179	LG07	24.449
lm1187	LG07	24.549
lm1178	LG07	24.699
lm1604	LG07	25.615
lm1601	LG07	25.917
lm1602	LG07	26.215
lm1610	LG07	26.579
lm1609	LG07	26.651
lm1607	LG07	26.956
lm1613	LG07	27.505
lm1614	LG07	27.638
lm1615	LG07	28.018
lm1612	LG07	28.328
lm1600	LG07	28.974
lm1611	LG07	29.391
lm1599	LG07	29.792
lm1593	LG07	30.027
lm1596	LG07	30.34
lm1598	LG07	30.973
lm2176	LG07	32.03
lm2178	LG07	32.157
lm2174	LG07	32.887
lm2170	LG07	34.062
lm2169	LG07	34.594
lm1732	LG07	36.046
lm1731	LG07	37.732
lm1076	LG07	39.387
lm1734	LG07	40.109
lm1072	LG07	42.352
lm1073	LG07	42.587
lm1074	LG07	43.431
lm1114	LG07	45.551
lm1113	LG07	45.894
lm1071	LG07	48.034
lm2019	LG07	50.404
lm1362	LG07	52.129
lm1361	LG07	52.87
lm1164	LG07	56.445
lm1550	LG07	57.568
lm2020	LG07	58.897
lm2021	LG07	60.411
lm1549	LG07	61.843
lm1163	LG07	64.128
lm1001	LG08	0
lm1002	LG08	1.475
lm1008	LG08	1.784
lm1003	LG08	2.299
lm1904	LG08	5.212
lm1905	LG08	7.611
lm1907	LG08	9.37
lm1906	LG08	9.956
lm1334	LG08	14.461
lm1694	LG08	16.113
lm1695	LG08	16.946
lm1693	LG08	18.355
lm1692	LG08	19.847
lm1335	LG08	21.816
lm2430	LG08	22.485
lm2431	LG08	23.769
lm2384	LG08	25.533
lm1379	LG08	27.07
lm1378	LG08	27.405
lm2381	LG08	28.983
lm1957	LG08	29.962
lm1955	LG08	30.45
lm2380	LG08	31.651
lm2382	LG08	32.336
lm1145	LG08	33.295
lm1146	LG08	33.417
lm1148	LG08	33.925
lm0791	LG08	34.556
lm1953	LG08	34.963
lm1954	LG08	35.09
lm0797	LG08	35.607
lm0801	LG08	36.08
hk0083	LG08	36.577
lm0795	LG08	36.755
hk0082	LG08	36.848
lm0954	LG08	37.094
lm0957	LG08	37.348
lm0955	LG08	37.534
lm0805	LG08	37.718
lm0790	LG08	37.801
lm0789	LG08	37.962
lm1135	LG08	38.305
lm0798	LG08	38.516
lm0948	LG08	39.198
lm0947	LG08	39.305
lm0949	LG08	39.816
lm0953	LG08	39.898
lm2313	LG08	40.536
lm2311	LG08	40.763
lm2314	LG08	40.852
lm2315	LG08	41.029
lm1141	LG08	41.687
lm1137	LG08	42.079
lm1340	LG08	42.627
lm1142	LG08	43.026
lm2306	LG08	43.521
lm2310	LG08	44.101
lm1341	LG08	44.461
lm1342	LG08	44.562
lm2304	LG08	45.191
lm2308	LG08	45.341
lm1338	LG08	46.547
lm1336	LG08	47.099
lm0793	LG08	47.788
lm1339	LG08	48.457
lm1209	LG08	49.751
lm2120	LG08	50.598
lm2121	LG08	51.723
lm1726	LG08	53.091
lm1728	LG08	53.324
lm1211	LG08	54.342
lm1210	LG08	55.403
lm0794	LG08	56.54
lm2119	LG08	57.923
lm2443	LG08	60.117
lm2445	LG08	60.636
lm1664	LG08	65.215
lm1762	LG09	0
lm1083	LG09	2.607
lm2441	LG09	5.989
lm2439	LG09	6.484
lm1086	LG09	8.924
lm1079	LG09	10.733
lm1084	LG09	11.866
lm1081	LG09	12.718
lm1080	LG09	13.03
lm2297	LG09	14.243
lm2298	LG09	14.508
lm2301	LG09	15.315
lm2299	LG09	16.605
lm0764	LG09	18.269
lm0762	LG09	19.673
lm0763	LG09	19.973
lm0834	LG09	22.487
lm0830	LG09	22.972
lm2387	LG09	25.469
lm2386	LG09	27.494
lm2333	LG09	29.306
lm2334	LG09	29.452
lm1756	LG09	31.244
lm1759	LG09	32.841
lm1760	LG09	33.911
lm1761	LG09	36.637
lm0807	LG09	40.023
lm0808	LG09	42.924
lm0809	LG09	44.753
lm0811	LG09	45.299
hk0025	LG09	46.652
hk0029	LG09	46.694
hk0026	LG09	46.801
lm1308	LG09	49.424
lm1307	LG09	51.859
lm1305	LG09	53.801
lm2028	LG09	59.065
lm1659	LG09	62.588
lm1657	LG09	63.993
lm1658	LG09	64.482
lm2377	LG09	68.533
lm2378	LG09	70.99
lm2379	LG09	71.806
lm2374	LG09	73.722
lm2376	LG09	74.157
lm2373	LG09	76.904
lm2372	LG09	77.082
lm2371	LG09	77.613
lm0910	LG09	78.785
lm0908	LG09	80.324
lm0907	LG09	81.69
lm0912	LG09	82.886
lm0911	LG09	83.437
lm0915	LG09	85.666
lm0916	LG09	85.947
lm1773	LG09	88.406
lm1772	LG09	88.712
lm1770	LG09	89.081
hk0377	LG09	89.347
lm1774	LG09	89.471
lm1769	LG09	89.818
hk0378	LG09	90.478
hk0372	LG09	90.608
hk0371	LG09	90.716
lm1768	LG09	91.784
lm1767	LG09	92.337
lm1766	LG09	92.643
lm1765	LG09	93.843
lm1030	LG09	95.631
lm1032	LG09	96.164
lm1033	LG09	97.27
lm2246	LG09	98.847
lm2247	LG09	99.772
lm1781	LG09	102.73
lm0917	LG09	104.469
lm1214	LG09	106.228
lm1015	LG09	109.506
lm0914	LG09	111.542
lm1151	LG09	116.91
lm1150	LG09	117.272
lm1014	LG09	124.721
lm1651	LG10	0
lm1649	LG10	8.921
lm2359	LG10	15.272
lm2355	LG10	16.668
lm2362	LG10	17.598
lm2367	LG10	18.838
lm2363	LG10	20.562
lm2364	LG10	21.063
lm1647	LG10	25.939
lm1648	LG10	26.414
lm1646	LG10	27.824
hk0465	LG10	28.283
hk0468	LG10	28.329
lm1829	LG10	29.964
lm1827	LG10	31.06
lm1828	LG10	31.67
lm1822	LG10	32.634
lm1826	LG10	33.685
lm1819	LG10	34.325
hk0404	LG10	35.801
lm2418	LG10	35.921
lm2414	LG10	36.216
lm2415	LG10	36.478
lm2417	LG10	36.961
lm1439	LG10	38.434
lm1436	LG10	39.213
lm1437	LG10	39.441
lm1438	LG10	40.716
lm1431	LG10	41.556
lm1433	LG10	42.016
lm1434	LG10	42.547
lm1435	LG10	42.921
lm1430	LG10	44.154
lm1429	LG10	45.06
lm2151	LG10	49.765
lm2149	LG10	50.089
lm2147	LG10	50.597
lm2146	LG10	51.038
lm2152	LG10	51.598
lm2148	LG10	52.7
lm2153	LG10	53.5
lm2154	LG10	54.225
lm2144	LG10	56.964
lm2285	LG10	63.764
lm2142	LG10	66.391
lm1687	LG11	0
lm0786	LG11	4.344
lm1686	LG11	7.659
lm1267	LG11	12.915
lm1350	LG11	17.514
lm0698	LG11	20.393
lm0696	LG11	20.884
lm0695	LG11	21.535
lm1351	LG11	23.321
lm0768	LG11	27.421
lm0767	LG11	28.388
lm0766	LG11	29.335
lm1531	LG11	31.182
lm1530	LG11	32.229
lm1533	LG11	32.896
lm1532	LG11	33.046
lm1534	LG11	33.685
hk0023	LG11	34.749
hk0021	LG11	34.804
lm1349	LG11	35.042
hk0017	LG11	35.467
hk0571	LG11	35.675
hk0575	LG11	35.92
hk0573	LG11	35.923
hk0572	LG11	36.1
lm1346	LG11	37.181
lm1345	LG11	37.741
lm1696	LG11	40.173
lm1077	LG11	41.56
lm1504	LG11	43.432
hk0051	LG11	45.602
hk0049	LG11	45.602
lm1891	LG11	46.721
lm1890	LG11	47.407
hk0052	LG11	48.118
hk0053	LG11	48.936
lm1041	LG11	50.376
lm1044	LG11	51.586
lm1046	LG11	52.894
lm1048	LG11	53.72
lm1049	LG11	55.645
lm1050	LG11	56.296
lm2132	LG11	60.235
lm2133	LG11	60.738
lm2327	LG11	63.41
lm2328	LG11	63.733
lm2331	LG11	64.133
lm1675	LG11	65.307
lm1677	LG11	66.05
lm1670	LG11	69.778
lm1673	LG11	70.792
lm1296	LG11	72.634
lm1176	LG11	74.789
lm1174	LG11	75.388
lm0828	LG11	77.857
lm1038	LG11	79.95
lm1040	LG11	81.005
lm1157	LG11	82.445
lm1815	LG11	83.718
lm2413	LG11	86.193
lm2412	LG11	87.569
lm1156	LG11	89.475
lm1793	LG11	91.784
lm1792	LG11	92.19
lm1790	LG11	92.834
lm0751	LG11	94.952
lm0749	LG11	97.768
lm0747	LG11	98.924
lm0746	LG11	99.376
lm0748	LG11	100.771
lm0745	LG11	103.458
lm0735	LG11	105.144
lm0734	LG11	105.362
lm0743	LG11	105.937
lm0738	LG11	106.42
lm0742	LG11	107.419
lm0737	LG11	108.487
lm2391	LG11	110.48
hk0036	LG11	116.219
hk0035	LG11	116.27
hk0040	LG11	116.774
hk0037	LG11	116.817
hk0041	LG11	117.105
hk0039	LG11	117.263
lm1333	LG11	117.809
lm1405	LG11	120.199
lm1407	LG11	120.563
lm1403	LG11	120.867
lm1404	LG11	122.035
lm1329	LG11	125.573
lm1330	LG11	126.316
lm0818	LG11	130.57
lm1360	LG11	136.315
lm1288	LG12	0
lm1289	LG12	1.008
lm0988	LG12	7.154
lm1373	LG12	9.346
lm0983	LG12	10.937
lm1251	LG12	11.788
lm2241	LG12	12.993
lm2240	LG12	14.213
lm1250	LG12	14.97
lm0984	LG12	16.75
lm1244	LG12	19.546
lm0986	LG12	20.475
lm0985	LG12	21.605
lm1116	LG12	22.713
lm1119	LG12	23.693
lm1120	LG12	24.185
lm1121	LG12	24.57
lm1122	LG12	24.962
lm1287	LG12	26.137
lm1286	LG12	27.095
lm1285	LG12	27.428
lm1241	LG12	28.574
lm1247	LG12	28.97
lm1245	LG12	29.137
lm1248	LG12	29.648
lm1249	LG12	29.671
lm1283	LG12	29.738
lm1284	LG12	30.851
lm1237	LG12	31.462
lm1235	LG12	31.895
lm1236	LG12	32.162
lm1232	LG12	36.166
lm1239	LG12	37.572
lm1238	LG12	38.283
lm1231	LG12	38.994
lm1234	LG12	40.684
lm1230	LG12	42.602
lm1938	LG12	46.234
lm1941	LG12	47.814
lm1943	LG12	48.714
lm0939	LG12	50.022
lm1864	LG12	50.056
lm1862	LG12	50.205
lm1863	LG12	50.563
lm1944	LG12	51.159
hk0415	LG12	51.613
lm1860	LG12	52.484
hk0414	LG12	52.967
hk0413	LG12	53.481
lm1652	LG12	54.09
lm1653	LG12	54.474
lm1858	LG12	55.154
lm1859	LG12	55.754
lm0940	LG12	56.786
lm1847	LG12	58.51
lm1846	LG12	59.848
lm1169	LG12	60.88
lm1168	LG12	61.555
lm1166	LG12	61.738
lm1167	LG12	61.961
lm1165	LG12	63.593
lm1843	LG12	64.348
lm1844	LG12	64.926
lm1701	LG12	67.311
lm1702	LG12	68.159
lm1703	LG12	70.665
lm1751	LG12	71.16
lm1750	LG12	72.204
hk0435	LG12	73.464
hk0388	LG12	73.491
hk0436	LG12	73.706
hk0391	LG12	74.184
hk0393	LG12	74.215
lm1618	LG12	78.53
lm2007	LG12	82.912
lm2008	LG12	83.266
lm2004	LG12	84.997
lm2003	LG12	85.922
lm2002	LG12	91.586
lm2000	LG12	92.342
lm2001	LG12	93.102
lm1713	LG12	99.513
lm1709	LG12	101.934
lm1712	LG12	103.822
lm1716	LG12	107.803
lm1717	LG12	108.472
lm1714	LG12	108.963
lm1715	LG12	109.497
lm1721	LG12	109.864
lm1722	LG12	109.892
lm1719	LG12	110.314
lm1024	LG12	113.246
lm1021	LG12	114.021
lm1018	LG12	114.887
lm2292	LG12	116.957
lm2287	LG12	117.344
lm2266	LG12	119.701
lm2263	LG12	120.304
lm2265	LG12	120.846
lm2267	LG12	121.385
lm2269	LG12	122.879
lm2258	LG12	123.716
lm2262	LG12	124.969
lm2261	LG12	125.679
lm1025	LG12	129.193
lm1026	LG12	129.672
lm1718	LG12	134.823
