Marker	Chr	cM
HAU77-3	A6	95.14
CB10330	A6	109.52
Ra3C04	A6	112.14
B057L05-1	A6	117.76
e7m28-131	A7	0
e10m13-262	A7	2.88
MR166	A7	6.97
Ra2G10b	A7	10.55
BnGMS151	A7	14.63
BRMS-005	A7	42.12
CB10594	A7	48.45
Na12E11	A7	55.78
B084H08-2	A7	76.09
niab064	A7	80.36
niab065	A7	82.23
B055K07	A7	113.37
H011B08	A7	122.11
BnGMS608	A7	127.33
B028I01b	A7	132.98
niab030	A7	139.53
HAU73	A7	148.75
e1m19-100	A8	0
e8m13-117	A8	11.44
S008P19-1	A8	15.65
FITO131	A8	17.78
e6m28-337	A8	20.33
sS1702	A8	21.42
BnGMS389	A8	25.94
H004I05-1	A8	28.9
BnGMS312	A8	30.48
CB10629	A8	42.93
CB10298	A9	0
Na10G06	A9	1.41
niab028	A9	7.1
ZAAS352	A9	15.74
BnGMS281	A9	19.59
CB10311	A9	20.63
CB10103	A9	23.01
B069A23	A9	24.6
e8m13-248	A9	36.04
BrSF95-50	A9	44.65
FITO516c	A9	45.14
GIFLP046b	A9	46.38
e17m15-122	A9	48.18
CNU487	A9	50.6
GIFLP046a	A9	66.86
FITO516a	A9	69.15
e18m9-480	A9	70.73
e10m25-629	A10	0
BnGMS9	A10	5.28
e10m20-133	A10	6.88
MR156	A10	10.85
CB10267b	A10	12.94
Na12C05	A10	13.98
Na10E08	A10	14.17
Na12E09	A10	14.32
e8m13-356	A10	14.67
e10m18-368	A10	14.99
BnGMS625	A10	17.14
S002B15-1a	A10	18.41
Na10D07	A10	18.75
Ra2E03	A10	18.98
e19m9-173	A10	19.56
niab144	A10	20.83
niab123	A10	24.78
Na12F09	A10	33.24
BnGMS385	A10	44.61
sN8474	A10	50.84
niab100	A10	56.02
Ol11E03	A10	61.38
Ol11B03	A10	63.05
BnGMS171	A10	72.57
e4m4-107	A10	75.94
e8m23-246	C1	0
e8m23-247	C1	6.81
niab138	C1	11.76
FITO095	C1	13.2
niab071	C1	21.2
e6m29-449	C1	38.26
BRMS-56	C1	48.77
CB10369	C1	51.52
e21m12-147	C1	52.57
e11m15-113	C1	64.09
BnGMS301	C1	68.71
SA54	C1	70.29
Na12C08	C1	71.72
SA49	C1	71.85
Ol10E12	C1	72.15
e10m13-122	C1	73.7
e11m4-461	C1	74.87
e11m15-543	C1	75.9
e21m12-335	C1	79.29
e4m19-245	C1	80.74
e8m21-225	C2	0
MD38	C2	2.59
Na12C03	C2	7.36
e8m21-218	C2	9.25
e18m6-298	C2	19.72
BRAS102b	C2	40.82
e11m15-304	C2	51.49
Na12G08	C2	53.39
BnGMS633	C2	54.85
e9m1-305	C2	58.67
e10m25-414	C2	59.74
e11m11-181	C2	60.03
BnGMS280	C2	63.16
e9m7-489	C2	65.95
IGF5190b	C2	71.34
niab124	C2	72.78
BnGMS81	C2	105.37
FITO282	C2	115.1
sR12095	C2	119.58
e10m19-165	C2	129
B089D07	C3	0
Ol10E05	C3	3.53
FITO004	C3	4.32
CB10427	C3	4.85
BRAS120	C3	5.21
Na12E02	C3	5.61
e19m10-213	C3	6.31
HAU99c	C3	8.1
CB10132	C3	10.98
BnGMS537	C3	16.59
BnGMS283	C3	32.98
FITO123	C3	49.25
FITO390	C3	50.2
BRAS069	C3	55.42
e7m8-368	C3	56.28
CNU422	C3	58.25
e17m4-356	C3	60.8
e11m4-114	C3	68.13
e7m5-111	C3	71.4
e10m25-383	C3	74.74
BnGMS326	C3	79.86
FITO378	C3	87.36
BnGMS513	C3	90.27
BnGMS273	C3	90.83
SA27	C3	94.74
CNU208	C3	100.62
CB10600	C3	103.49
BRAS068	C3	113.75
MR049	C3	113.89
B025K04	C3	118.75
e11m12-119	C3	121.21
CB10003	C3	130.17
FITO347	C3	141.32
SA5	C4	0
Ol10D03b	C4	1.33
e19m2-115	C4	4.84
e4m9-215	C4	11.81
FITO195	C4	18.39
Na12E06	C4	20.86
e19m9-356	C4	22.49
e18m15-216	C4	22.84
FITO514	C4	22.87
Na10C01	C4	24.56
e19m9-336	C4	25.75
e7m8-402	C4	27.39
MR163.2	C4	28.69
CB10045	C4	35.13
FITO239	C4	36.52
SA55	C4	44.15
e17m15-310	C4	49.06
SA48b	C4	52.05
SA48a	C4	53.58
B086L12b	C4	84.1
e21m12-409	C4	91.6
e21m12-327	C4	94.39
e4m4-289	C5	0
e4m5-289	C5	18.53
CB10487	C5	19.28
B087P06-1	C5	34.6
CB10229	C5	36.24
SA89	C5	40.79
e11m3-339	C5	57.27
Ra2F11	C5	68.22
Na10D11	C5	69.1
Na12C01a	C5	70.32
niab003	C5	70.44
FITO518	C5	71.45
niab038	C5	72.41
FITO520	C5	73.3
BRAS052b	C5	95.99
Na12G12	C5	114.58
SA2	C5	123.16
BRMS-027b	C6	0
e11m11-304	C6	6.55
e18m5-446	C6	8.48
Na12D03	C6	13.74
CB10234	C6	21.5
SA60	C6	22.79
Ol10D03a	C6	24.06
e17m15-245	C6	25.84
e10m25-347	C6	55.26
e4m5-260	C6	60.68
BnGMS205	C6	64.18
Ol12E03a	C6	65.64
FITO043	C6	66.23
e18m15-394	C6	67.22
Na12A02	C6	67.79
FITO035	C6	68.58
FITO008	C6	69.4
CB10632	C6	70.97
Na10C06	C6	71.37
CNU053	C6	77.08
e11m2-241	C6	87.26
e8m4-484	C7	0
CB10268	C7	9.4
BRAS014b	C7	10.7
SA32	C7	13.03
MD50	C7	16.38
e21m6-246	C7	19.36
Na12H07a	C7	20.52
e7m1-307	C7	21.12
e7m1-428	C7	22.97
e7m1-391	C7	23.58
e7m1-310	C7	24.59
e7m1-398	C7	25.35
e7m1-453	C7	26.4
e7m1-416	C7	27.11
CB10431	C7	41.4
CB10425	C7	57.17
e17m2-238	C8	0
e7m5-147	C8	17.64
e17m15-470	C8	19.36
BnGMS4	C8	21.76
e18m6-189	C8	25.05
e18m5-374	C8	45.55
e10m19-312	C8	48.62
e10m22-313	C8	50.51
CB10028	C8	51.47
CB10533	C8	55.81
ZAAS326	C9	0
H121P05	C9	1
ANL2	C9	3.18
e21m12-313	C9	3.64
CHS	C9	4.13
SA97	C9	4.29
CNU406	C9	5.48
CB10064	C9	7.21
FITO392	C9	7.56
CB10199	C9	7.67
e11m13-497	C9	8.4
FITO516b	C9	10.7
SF61499	C9	11.02
e11m12-504	C9	11.26
SF24724	C9	11.41
e19m2-425	C9	14.89
BnGMS371	C9	16.55
e3m2-219	C9	19.36
BRAS055	C9	21.11
e9m26-346	C9	28.69
e3m19-403	C9	45.65
SA85	C9	47.13
Na10D08	C9	48.27
Na12G04	C9	52.03
e6m29-297	C9	56.91
CB10288	C9	64.02
e21m4-324	C9	72.91
